RecordingTime [ms],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px]
1744190998.7392328,542,134,473,124
1744190998.7723844,542,134,473,124
1744190998.815191,554,134,489,123
1744190998.8583238,554,134,489,123
1744190998.8909585,558,134,496,125
1744190998.9271038,558,134,496,125
1744190998.9637089,559,133,496,124
1744190999.0000072,557,127,493,119
1744190999.0370822,556,121,489,114
1744190999.148615,551,117,482,112
1744190999.2187276,551,117,482,112
1744190999.29492,535,108,464,109
1744190999.3532817,526,103,453,107
1744190999.4050796,517,99,442,106
1744190999.44481,509,96,434,106
1744190999.5014005,503,97,427,107
1744190999.5535762,503,97,427,107
1744190999.6098356,499,94,423,105
1744190999.6506612,499,94,423,105
1744190999.7166545,496,91,422,101
1744190999.772724,496,91,422,101
1744190999.8619003,494,92,422,100
1744190999.9252613,494,89,421,97
1744190999.987066,494,88,422,96
1744191000.0682237,494,88,422,96
1744191000.1203187,494,90,422,98
1744191000.1725187,494,90,422,98
1744191000.2350173,496,90,424,97
1744191000.2984922,496,90,424,97
1744191000.3489847,496,90,424,97
1744191000.405596,498,91,426,98
1744191000.4485881,498,92,427,99
1744191000.4916987,498,92,427,99
1744191000.5583162,501,89,429,97
1744191000.6264918,499,89,429,96
1744191000.6785762,497,90,426,97
1744191000.7486336,494,89,424,96
1744191000.7917266,494,89,424,96
1744191000.835723,490,86,419,95
1744191000.9103322,487,87,417,96
1744191000.964199,487,87,417,96
1744191001.0231926,486,85,414,97
1744191001.0846336,487,85,414,97
1744191001.1384943,488,86,416,98
1744191001.1892872,489,86,417,98
1744191001.2344782,490,86,418,98
1744191001.2708735,494,88,422,98
1744191001.306591,495,88,423,97
1744191001.348903,496,86,424,94
1744191001.3928146,497,86,425,94
1744191001.42434,497,87,425,95
1744191001.4533052,497,90,424,98
1744191001.49125,497,92,424,99
1744191001.5256915,497,92,424,99
1744191001.5597286,497,91,425,98
1744191001.5974956,498,90,425,97
1744191001.6352346,498,90,425,96
1744191001.672546,499,89,426,96
1744191001.713437,499,90,426,97
1744191001.7483191,499,90,426,97
1744191001.7843816,499,92,427,99
1744191001.824592,499,95,426,102
1744191001.857305,499,97,426,104
1744191001.890644,502,96,428,103
1744191001.922769,503,92,429,100
1744191001.973671,504,87,430,95
1744191002.0228906,504,86,431,94
1744191002.055257,504,86,431,94
1744191002.0884705,505,84,432,92
1744191002.1233382,507,83,433,92
1744191002.1651018,507,82,433,90
1744191002.2044291,508,81,434,89
1744191002.2398548,509,81,434,90
1744191002.2918627,509,82,434,92
1744191002.3308754,510,83,434,92
1744191002.368795,509,84,434,93
1744191002.4090164,509,85,431,94
1744191002.4463885,508,87,430,96
1744191002.4927366,507,86,429,95
1744191002.5304291,507,82,428,92
1744191002.5636308,506,79,426,89
1744191002.601206,506,78,425,90
1744191002.6398811,504,80,424,93
1744191002.680398,503,83,422,95
1744191002.7245667,501,80,420,94
1744191002.7589252,500,80,419,93
1744191002.7966895,500,81,419,95
1744191002.8312273,501,82,420,95
1744191002.8726082,502,81,420,94
1744191002.915234,502,80,421,92
1744191002.9621348,503,78,420,90
1744191003.0051932,502,78,420,89
1744191003.0394914,503,75,420,86
1744191003.0756485,504,72,422,82
1744191003.1133447,507,66,424,76
1744191003.1490211,510,62,425,71
1744191003.1828291,511,59,427,67
1744191003.2181666,512,60,427,66
1744191003.2548244,512,63,427,69
1744191003.2884564,510,70,427,73
1744191003.3248951,511,76,427,78
1744191003.3583436,512,81,426,82
1744191003.3895311,514,82,427,83
1744191003.4286342,514,85,429,83
1744191003.4602962,516,86,429,84
1744191003.5046282,517,86,430,84
1744191003.5407736,516,85,431,82
1744191003.572584,518,85,432,82
1744191003.6057894,518,85,433,81
1744191003.6432185,519,87,434,83
1744191003.6804562,520,87,436,84
1744191003.714875,522,87,437,84
1744191003.7486959,523,84,438,80
1744191003.7868326,526,78,447,73
1744191003.8213503,529,83,446,78
1744191003.857464,527,87,445,82
1744191003.8915076,527,89,445,82
1744191003.9231622,527,88,446,81
1744191003.9594376,529,87,447,78
1744191003.9981647,527,89,447,79
1744191004.0315845,526,93,448,83
1744191004.0690436,524,98,448,87
1744191004.1062992,521,102,448,90
1744191004.137464,520,104,447,92
1744191004.1827552,519,105,448,92
1744191004.2346535,519,107,448,94
1744191004.275928,518,110,447,96
1744191004.3127944,516,112,445,98
1744191004.358147,514,112,443,98
1744191004.3925319,511,112,441,98
1744191004.4321883,508,112,437,99
1744191004.483398,503,112,433,100
1744191004.5200715,498,112,427,101
1744191004.5490036,481,97,409,90
1744191004.5912042,476,94,404,88
1744191004.6271937,471,91,398,87
1744191004.665824,467,90,394,85
1744191004.7016468,463,87,390,84
1744191004.7386734,459,85,386,83
1744191004.7747622,455,83,382,83
1744191004.8102858,451,85,378,85
1744191004.850268,446,86,374,88
1744191004.886531,444,87,372,90
1744191004.920129,443,87,370,90
1744191004.9573336,442,84,369,86
1744191004.9924912,442,80,368,81
1744191005.0468643,441,81,368,80
1744191005.0881999,442,81,370,79
1744191005.1272793,445,81,373,78
1744191005.1638122,447,78,375,75
1744191005.2014306,453,74,380,70
1744191005.2364497,457,71,384,67
1744191005.2875886,462,73,389,68
1744191005.348348,486,83,411,75
1744191005.4117942,493,84,418,75
1744191005.4772165,498,86,424,75
1744191005.5368116,503,89,429,77
1744191005.5798573,517,86,444,74
1744191005.6369357,518,84,446,72
1744191005.6837137,519,87,448,75
1744191005.742283,518,92,448,79
1744191005.794591,518,96,448,82
1744191005.8372066,519,97,449,83
1744191005.882502,522,95,452,80
1744191005.9313247,526,91,456,74
1744191005.983332,522,100,453,86
1744191006.0582905,522,89,453,76
1744191006.1187587,522,89,453,76
1744191006.1811779,520,93,451,80
1744191006.223788,514,96,445,86
1744191006.2739093,512,92,442,83
1744191006.3222067,509,95,438,88
1744191006.3972416,509,95,438,88
1744191006.4536664,499,94,429,92
1744191006.5266488,496,93,425,92
1744191006.590726,496,93,425,92
1744191006.649777,494,96,423,96
1744191006.7061043,494,96,423,96
1744191006.7609367,490,93,419,93
1744191006.8224256,489,97,418,97
1744191006.881813,489,97,418,97
1744191006.9467196,489,97,418,97
1744191006.9961019,489,100,418,101
1744191007.0582643,489,100,418,101
1744191007.120917,489,100,418,101
1744191007.1685507,490,100,418,100
1744191007.208159,488,104,416,105
1744191007.2418811,488,102,416,103
1744191007.2762175,488,102,416,103
1744191007.3166401,488,101,416,103
1744191007.359964,488,101,416,103
1744191007.3918188,488,105,415,107
1744191007.4274247,488,105,415,107
1744191007.462727,488,105,415,107
1744191007.4982812,489,105,416,106
1744191007.5354843,490,103,417,104
1744191007.569106,490,103,417,104
1744191007.6065993,491,106,418,107
1744191007.6423388,491,106,418,107
1744191007.678536,492,104,419,106
1744191007.7180748,492,104,419,106
1744191007.7543278,493,104,420,104
1744191007.7921004,493,107,421,108
1744191007.8488548,494,105,421,106
1744191007.9014313,495,102,422,103
1744191007.934815,495,102,422,103
1744191007.9670222,495,104,422,106
1744191008.0026155,495,104,422,106
1744191008.0394003,497,104,423,105
1744191008.084671,497,104,423,105
1744191008.1171238,498,101,424,102
1744191008.1482882,498,101,424,102
1744191008.1863732,498,102,424,103
1744191008.2333755,498,102,424,103
1744191008.2757702,498,102,424,103
1744191008.3291917,499,102,425,103
1744191008.3741958,501,101,428,103
1744191008.4262714,503,100,428,102
1744191008.4640749,503,100,428,102
1744191008.5061247,504,98,430,100
1744191008.5417402,504,98,430,100
1744191008.5809324,505,99,431,101
1744191008.6171453,505,99,431,101
1744191008.6488914,505,99,431,101
1744191008.6880772,505,99,431,102
1744191008.7227402,507,98,433,100
1744191008.7659874,507,98,433,100
1744191008.8201299,507,98,433,102
1744191008.87679,507,98,433,102
1744191008.9344778,509,97,434,100
1744191008.9962637,510,98,435,101
1744191009.0541008,510,98,435,101
1744191009.106798,510,98,435,101
1744191009.160917,510,99,436,102
1744191009.2389717,512,98,437,101
1744191009.284954,513,99,438,101
1744191009.341458,513,99,438,101
1744191009.3993196,513,99,437,102
1744191009.452234,513,99,437,102
1744191009.4962862,514,98,439,101
1744191009.545938,514,97,439,100
1744191009.5949445,514,97,439,100
1744191009.6530836,513,98,438,102
1744191009.718351,514,97,438,102
1744191009.7661033,514,97,438,102
1744191009.803518,513,95,438,100
1744191009.8439434,513,95,438,100
1744191009.8871036,513,95,438,100
1744191009.9597237,511,96,436,101
1744191010.0263634,512,97,437,102
1744191010.0812616,512,96,436,101
1744191010.1514616,512,96,436,101
1744191010.1989684,512,94,437,101
1744191010.2597382,512,94,437,101
1744191010.3115647,513,95,437,101
1744191010.3616536,513,93,438,100
1744191010.4139528,513,93,438,100
1744191010.447261,513,94,439,100
1744191010.5032518,514,94,439,100
1744191010.5357747,514,94,439,100
1744191010.5713549,515,93,440,99
1744191010.6038814,515,93,440,99
1744191010.6419547,515,93,440,99
1744191010.6760466,514,94,440,100
1744191010.7106857,517,93,441,98
1744191010.745211,517,93,441,98
1744191010.7772288,518,92,442,98
1744191010.8102272,518,92,442,98
1744191010.8447886,518,92,442,98
1744191010.8783138,518,92,442,98
1744191010.913598,518,92,443,98
1744191010.9483602,518,92,443,98
1744191010.978389,519,92,444,98
1744191011.0125551,519,92,444,98
1744191011.044142,519,92,444,98
1744191011.077106,519,91,443,96
1744191011.1116395,519,92,443,97
1744191011.143239,519,92,443,97
1744191011.1761582,520,92,444,97
1744191011.2106216,520,92,444,97
1744191011.2436237,521,90,445,96
1744191011.2774456,521,90,445,96
1744191011.3106017,521,90,445,95
1744191011.346267,521,90,445,95
1744191011.3766057,521,91,445,96
1744191011.4113498,521,91,445,96
1744191011.4451096,521,91,445,96
1744191011.4766748,522,91,446,96
1744191011.5105555,523,91,447,96
1744191011.5430963,523,91,447,96
1744191011.57727,523,90,447,95
1744191011.60956,523,90,447,95
1744191011.650694,524,91,447,95
1744191011.6836746,524,91,447,95
1744191011.719736,524,90,448,95
1744191011.7516217,524,90,448,95
1744191011.784442,522,92,447,97
1744191011.8172777,522,92,447,97
1744191011.8481438,522,92,447,97
1744191011.881332,518,95,443,101
1744191011.9132547,512,100,438,105
1744191011.946143,512,100,438,105
1744191011.9770093,507,104,433,109
1744191012.0096555,507,104,433,109
1744191012.042602,501,108,430,112
1744191012.072631,501,108,430,112
1744191012.1045508,500,107,430,112
1744191012.1399384,500,107,430,112
1744191012.1817644,501,108,430,113
1744191012.2213063,501,108,430,113
1744191012.254759,501,108,430,113
1744191012.2871156,500,108,429,113
1744191012.320619,500,108,430,113
1744191012.353203,500,108,430,113
1744191012.3844836,500,108,429,113
1744191012.4164197,500,108,429,113
1744191012.4502287,500,108,429,113
1744191012.481758,500,108,429,113
1744191012.5145764,499,108,429,113
1744191012.5483706,499,108,429,113
1744191012.5914466,499,107,428,113
1744191012.6236732,499,107,428,113
1744191012.6734848,499,107,428,113
1744191012.7329848,498,107,427,112
1744191012.7884982,498,107,427,112
1744191012.848703,499,107,427,112
1744191012.9106247,499,107,427,112
1744191012.9703097,498,107,427,113
1744191013.0354617,498,107,427,112
1744191013.1036437,498,107,427,112
1744191013.1705313,498,108,426,113
1744191013.223922,498,108,426,113
1744191013.2886176,498,107,426,113
1744191013.340492,497,107,426,113
1744191013.3906355,497,107,426,113
1744191013.461858,497,108,426,113
1744191013.5261405,498,108,426,113
1744191013.594656,498,108,426,113
1744191013.6736906,498,108,426,113
1744191013.7461064,498,108,426,113
1744191013.805465,498,108,426,113
1744191013.859772,498,109,427,113
1744191013.9267297,499,109,427,113
1744191013.9988205,499,109,427,113
1744191014.0429707,500,109,428,114
1744191014.1096222,500,109,429,114
1744191014.1709867,500,109,429,114
1744191014.2446904,500,109,429,114
1744191014.3054502,500,109,429,114
1744191014.3713236,501,109,430,114
1744191014.4298556,500,110,429,114
1744191014.505244,500,110,429,114
1744191014.5670362,500,109,429,115
1744191014.6298118,500,109,429,115
1744191014.6970475,500,109,429,115
1744191014.7612307,500,110,428,115
1744191014.8237727,498,110,428,115
1744191014.8875916,498,110,428,115
1744191014.969212,498,109,427,115
1744191015.0455012,498,110,427,115
1744191015.1021864,498,110,427,115
1744191015.14828,498,110,427,116
1744191015.1971698,498,109,426,114
1744191015.2401087,498,109,426,114
1744191015.286386,498,109,427,115
1744191015.3291569,498,109,427,115
1744191015.4002326,499,111,427,116
1744191015.4894884,499,110,427,115
1744191015.5649002,499,109,428,115
1744191015.6125927,499,110,428,115
1744191015.6630342,499,110,428,115
1744191015.7152576,499,110,428,115
1744191015.7604835,499,110,428,115
1744191015.8443167,500,109,428,115
1744191015.8847113,499,110,428,115
1744191015.9474459,499,111,428,116
1744191016.024728,499,111,428,116
1744191016.1180549,500,110,428,115
1744191016.1982088,499,110,428,116
1744191016.2363,499,111,428,117
1744191016.2799203,499,111,428,117
1744191016.3461595,499,112,428,117
1744191016.404768,499,112,428,117
1744191016.4684496,498,115,428,119
1744191016.5300186,498,117,428,121
1744191016.5913496,498,117,428,121
1744191016.648504,498,118,428,122
1744191016.6946437,498,118,428,122
1744191016.728609,494,121,425,124
1744191016.7608287,493,123,424,126
1744191016.794896,493,123,424,126
1744191016.8269358,492,125,423,128
1744191016.859634,492,125,423,128
1744191016.9025838,492,125,422,128
1744191016.9362183,492,125,422,128
1744191016.9689753,491,123,423,127
1744191017.0022433,491,123,423,127
1744191017.0372326,491,123,423,127
1744191017.0705054,491,125,423,129
1744191017.1054416,491,126,423,129
1744191017.139686,491,126,423,129
1744191017.1866374,491,125,423,128
1744191017.2290535,491,125,423,128
1744191017.2804053,491,125,423,128
1744191017.3147428,491,125,423,128
1744191017.348436,491,127,423,130
1744191017.3835607,491,128,423,131
1744191017.4436426,493,127,424,131
1744191017.5016704,493,128,424,131
1744191017.5409255,493,128,424,131
1744191017.5820684,493,128,424,131
1744191017.618956,493,128,424,131
1744191017.6489456,494,128,425,132
1744191017.6871502,494,128,425,132
1744191017.7195156,495,130,426,134
1744191017.7534153,495,130,426,134
1744191017.7854307,495,130,426,133
1744191017.8181221,495,130,426,133
1744191017.8524458,495,130,426,133
1744191017.887218,495,128,426,131
1744191017.9194915,496,129,426,133
1744191017.953381,496,129,426,133
1744191017.9880204,496,130,427,134
1744191018.0364616,496,130,427,134
1744191018.101763,496,129,427,133
1744191018.1351244,496,129,427,133
1744191018.166592,497,127,428,131
1744191018.200666,497,127,428,131
1744191018.2328832,497,128,429,132
1744191018.2994013,497,128,429,131
1744191018.3332548,497,128,429,131
1744191018.368199,497,127,429,131
1744191018.403725,497,127,429,131
1744191018.4368875,499,126,430,130
1744191018.4689114,499,126,430,130
1744191018.5035193,498,126,430,130
1744191018.5363312,498,126,430,130
1744191018.5814698,498,127,430,131
1744191018.628932,498,127,430,131
1744191018.6594837,498,127,430,131
1744191018.694591,498,127,429,131
1744191018.7358267,499,126,430,129
1744191018.771045,499,126,430,129
1744191018.8138547,499,126,430,130
1744191018.8485663,499,126,430,130
1744191018.8836358,498,127,429,131
1744191018.9168787,498,127,429,131
1744191018.959623,498,127,429,131
1744191019.0103421,498,126,430,130
1744191019.0480564,498,126,430,129
1744191019.1092854,499,127,430,130
1744191019.1416583,499,127,430,130
1744191019.176018,498,128,429,131
1744191019.2131476,498,128,429,131
1744191019.2482166,498,127,430,131
1744191019.2865846,498,127,430,131
1744191019.3241599,497,126,429,129
1744191019.360725,497,126,429,129
1744191019.399439,498,126,430,130
1744191019.4343243,498,126,430,130
1744191019.4690108,498,126,430,130
1744191019.5057073,497,128,429,131
1744191019.5420804,498,127,429,131
1744191019.5795476,498,127,429,131
1744191019.6138086,497,126,429,130
1744191019.651085,497,126,429,130
1744191019.6865277,497,127,430,130
1744191019.726964,497,127,430,130
1744191019.7786386,497,128,429,131
1744191019.8263252,497,128,428,131
1744191019.892731,497,127,428,131
1744191019.9488919,497,126,428,131
1744191019.9996827,497,126,428,131
1744191020.0648668,497,128,429,131
1744191020.1224887,497,128,428,131
1744191020.1734152,497,128,428,131
1744191020.2250354,497,127,429,132
1744191020.2655814,497,127,429,132
1744191020.316021,497,128,428,132
1744191020.3872855,496,129,427,133
1744191020.465271,496,129,427,133
1744191020.5194619,497,129,428,133
1744191020.582006,497,129,428,133
1744191020.6338248,496,128,427,133
1744191020.7141573,496,128,427,133
1744191020.7594326,496,130,427,134
1744191020.8312032,496,128,428,133
1744191020.8814166,496,128,428,133
1744191020.936618,496,128,428,133
1744191020.9895709,496,129,428,134
1744191021.0486202,496,129,428,134
1744191021.1126199,496,130,427,134
1744191021.163089,496,128,427,132
1744191021.2221725,496,128,427,132
1744191021.273199,495,130,426,135
1744191021.3405795,495,129,427,133
1744191021.4187622,495,128,427,133
1744191021.4828603,495,129,426,134
1744191021.5467124,495,129,427,134
1744191021.6184118,495,129,427,134
1744191021.6895518,495,129,426,134
1744191021.748593,495,128,427,133
1744191021.8391387,495,128,427,134
1744191021.9006352,495,129,426,134
1744191021.9556363,495,128,426,134
1744191021.9991417,495,128,426,134
1744191022.0480049,496,129,426,135
1744191022.1192276,496,129,428,134
1744191022.1666453,496,129,428,134
1744191022.218569,496,130,427,135
1744191022.2637882,496,130,427,135
1744191022.330008,497,129,428,134
1744191022.383019,496,130,428,134
1744191022.4213898,496,130,428,134
1744191022.466995,496,130,427,135
1744191022.511727,496,130,427,135
1744191022.553619,496,129,428,134
1744191022.6083436,496,129,428,135
1744191022.6624398,496,130,427,135
1744191022.72821,496,130,427,135
1744191022.7943232,496,130,427,135
1744191022.8468788,496,130,428,135
1744191022.9431953,497,130,428,135
1744191022.9954212,497,129,428,135
1744191023.0456367,497,130,428,135
1744191023.1111114,497,129,429,134
1744191023.1515024,497,129,429,134
1744191023.2090502,497,129,429,134
1744191023.267489,497,129,429,134
1744191023.328733,498,130,429,135
1744191023.3720398,498,130,429,135
1744191023.4244947,497,130,429,135
1744191023.4834607,497,130,429,135
1744191023.5262437,497,130,429,135
1744191023.5649128,497,130,428,135
1744191023.6289222,495,133,426,137
1744191023.6674998,495,133,426,137
1744191023.7094533,492,138,421,140
1744191023.7485282,492,138,421,140
1744191023.7863338,488,141,416,140
1744191023.8369024,488,141,416,140
1744191023.8828902,488,141,416,140
1744191023.919947,483,142,411,139
1744191023.9605358,478,147,406,143
1744191023.9971316,478,147,406,143
1744191024.0324328,475,136,403,135
1744191024.1114726,473,140,402,139
1744191024.1456647,473,140,402,139
1744191024.1883159,473,146,401,146
1744191024.2263925,473,146,401,146
1744191024.2641582,473,146,401,146
1744191024.3018863,476,138,405,138
1744191024.3373158,480,132,407,132
1744191024.3712912,480,132,407,132
1744191024.4062505,486,138,412,138
1744191024.4386582,486,138,412,138
1744191024.4744883,493,137,418,137
1744191024.5036526,493,137,418,137
1744191024.5487273,498,134,424,135
1744191024.613742,501,134,427,135
1744191024.684829,504,132,430,133
1744191024.7336965,503,133,430,134
1744191024.778572,503,133,430,134
1744191024.8435671,501,135,428,136
1744191024.9074588,501,135,428,136
1744191024.9784389,499,130,426,132
1744191025.030047,498,131,424,133
1744191025.0818148,498,131,424,133
1744191025.1515658,495,135,423,137
1744191025.213261,496,134,423,136
1744191025.2615995,496,134,423,136
1744191025.3395338,496,123,422,125
1744191025.4034123,492,136,418,138
1744191025.448288,492,136,418,138
1744191025.4957585,492,136,418,138
1744191025.5614102,492,133,418,136
1744191025.6305313,494,127,419,130
1744191025.69707,495,130,420,133
1744191025.7585726,495,130,420,133
1744191025.8044386,498,130,422,133
1744191025.8615606,498,130,422,133
1744191025.9009635,503,124,426,128
1744191025.9360042,505,126,428,131
1744191025.973968,505,126,428,131
1744191026.0100284,506,134,429,138
1744191026.0438867,506,134,429,138
1744191026.0792835,509,133,432,137
1744191026.1142104,509,133,432,137
1744191026.153896,514,129,436,132
1744191026.1924345,517,130,440,133
1744191026.2353375,518,135,440,138
1744191026.3037937,519,137,441,139
1744191026.344985,519,137,441,139
1744191026.3813763,518,135,440,136
1744191026.4185243,518,135,440,136
1744191026.4538379,517,133,438,133
1744191026.4905958,517,133,438,133
1744191026.5297,515,134,437,135
1744191026.5668063,515,134,437,135
1744191026.6071198,514,137,436,138
1744191026.6432045,514,137,436,138
1744191026.6845603,514,137,436,138
1744191026.7282753,512,134,435,135
1744191026.758233,510,134,432,135
1744191026.8285441,508,133,430,134
1744191026.8636575,508,133,430,134
1744191026.9160779,506,132,428,134
1744191026.9483347,506,132,428,134
1744191026.9870644,504,134,426,136
1744191027.022809,504,134,426,136
1744191027.0603538,504,134,426,136
1744191027.0985863,507,134,428,135
1744191027.1369333,508,132,429,133
1744191027.173661,508,132,429,133
1744191027.210191,508,133,429,134
1744191027.2537346,508,133,429,134
1744191027.2910538,509,131,429,132
1744191027.3285747,509,131,429,132
1744191027.363167,512,134,432,134
1744191027.4217927,514,133,434,134
1744191027.4584255,514,131,434,131
1744191027.506411,514,135,434,135
1744191027.5445778,514,135,434,135
1744191027.5786908,516,136,436,136
1744191027.6143286,516,136,436,136
1744191027.6508613,516,135,436,134
1744191027.686703,516,135,436,134
1744191027.7242954,514,135,434,135
1744191027.759056,514,135,434,135
1744191027.7937396,513,133,434,134
1744191027.8286836,513,133,434,134
1744191027.872444,513,133,434,134
1744191027.906846,514,138,435,138
1744191027.9462495,515,140,435,139
1744191027.9851828,515,140,435,139
1744191028.018465,512,139,433,139
1744191028.0537028,512,139,433,139
1744191028.0883133,511,143,433,143
1744191028.1256695,511,143,433,143
1744191028.1608717,511,137,434,136
1744191028.1976357,508,137,431,137
1744191028.2369876,503,140,426,140
1744191028.3034728,501,133,426,133
1744191028.3408191,501,133,426,133
1744191028.3813262,501,129,424,129
1744191028.4175775,501,129,424,129
1744191028.4534748,498,134,422,135
1744191028.490407,498,134,422,135
1744191028.5252144,495,134,420,135
1744191028.5603426,495,134,420,135
1744191028.5965307,496,131,421,133
1744191028.6356795,496,131,421,133
1744191028.6713972,496,131,421,133
1744191028.711843,497,129,421,131
1744191028.749904,496,130,420,132
1744191028.7869048,496,130,420,132
1744191028.8216856,495,131,420,133
1744191028.8562362,495,131,420,133
1744191028.8941789,497,133,422,135
1744191028.9316432,497,133,422,135
1744191028.9706833,498,133,423,134
1744191029.0047634,498,127,423,129
1744191029.0407817,496,129,421,131
1744191029.1045868,496,136,420,137
1744191029.150638,496,136,420,137
1744191029.184339,494,133,420,135
1744191029.2199767,494,133,420,135
1744191029.2482586,494,128,419,130
1744191029.2897072,494,128,419,130
1744191029.3268101,493,129,418,131
1744191029.3632648,493,129,418,131
1744191029.4045258,493,135,418,137
1744191029.4401913,493,135,418,137
1744191029.4735475,493,135,418,137
1744191029.5135868,490,135,416,137
1744191029.548678,490,131,415,133
1744191029.5820365,490,131,415,133
1744191029.616,490,131,415,133
1744191029.6513348,490,131,415,133
1744191029.6855102,489,134,414,137
1744191029.7185037,489,134,414,137
1744191029.753209,487,136,413,138
1744191029.7901285,487,133,412,135
1744191029.838479,488,131,413,133
1744191029.9065614,487,133,412,135
1744191029.9450107,487,133,412,135
1744191029.9833086,484,136,410,138
1744191030.0191052,484,136,410,138
1744191030.0536485,485,134,410,136
1744191030.0955381,485,134,410,136
1744191030.1317058,486,130,412,133
1744191030.1674929,486,130,412,133
1744191030.2009642,486,131,412,133
1744191030.2365937,486,131,412,133
1744191030.2747824,486,131,412,133
1744191030.3089974,486,136,412,138
1744191030.3469656,492,135,418,136
1744191030.3844113,492,135,418,136
1744191030.4184296,489,124,416,125
1744191030.4546142,489,124,416,125
1744191030.4997015,488,138,415,139
1744191030.53599,488,138,415,139
1744191030.5740173,492,129,418,130
1744191030.6121001,492,129,418,130
1744191030.6488712,491,131,418,131
1744191030.6985645,490,133,417,134
1744191030.7326438,490,133,417,134
1744191030.7699637,490,135,417,136
1744191030.8063166,490,135,417,136
1744191030.842966,489,133,417,134
1744191030.8890665,489,133,417,134
1744191030.9249372,488,132,415,133
1744191030.958807,488,132,415,133
1744191030.9945147,485,137,412,137
1744191031.0308638,485,137,412,137
1744191031.0659435,485,137,412,137
1744191031.1003938,480,142,408,141
1744191031.1337676,474,150,404,148
1744191031.1701202,474,150,404,148
1744191031.2082927,471,150,401,147
1744191031.2487555,471,150,401,147
1744191031.285526,471,149,401,146
1744191031.3219628,471,149,401,146
1744191031.3554223,470,152,399,149
1744191031.3953388,468,155,397,153
1744191031.4418178,468,152,396,149
1744191031.502087,467,151,396,149
1744191031.5355196,467,151,396,149
1744191031.575665,466,153,396,150
1744191031.6126747,466,153,396,150
1744191031.664522,467,154,396,151
1744191031.7260313,467,154,396,151
1744191031.788487,466,158,395,155
1744191031.848942,467,154,395,150
1744191031.91849,467,152,396,149
1744191031.967136,465,153,394,150
1744191032.0256248,465,153,394,150
1744191032.0825264,462,147,390,146
1744191032.149241,460,148,389,148
1744191032.2237706,459,153,386,151
1744191032.2837796,458,153,386,151
1744191032.3316963,459,153,386,151
1744191032.3892303,459,153,386,151
1744191032.4464595,460,150,387,150
1744191032.505192,460,150,387,150
1744191032.5582619,465,147,392,144
1744191032.6147816,466,147,392,145
1744191032.67079,466,147,392,145
1744191032.7223747,468,142,396,141
1744191032.7860775,472,143,399,143
1744191032.8524265,472,143,399,143
1744191032.9204786,475,139,403,139
1744191032.9585521,475,139,403,139
1744191033.0320497,478,133,406,135
1744191033.0946305,478,133,406,135
1744191033.1583989,479,133,406,136
1744191033.2172916,475,130,403,133
1744191033.2583513,474,128,403,132
1744191033.3118713,474,128,403,132
1744191033.359562,472,130,401,135
1744191033.4104059,468,131,397,136
1744191033.4707422,468,127,397,133
1744191033.5304418,466,126,395,131
1744191033.6025941,466,126,395,131
1744191033.6685529,458,139,387,142
1744191033.7471337,455,143,386,144
1744191033.825292,452,149,383,148
1744191033.8874445,450,151,381,150
1744191033.9595912,449,152,379,149
1744191034.0047448,449,152,379,149
1744191034.0570145,449,158,379,156
1744191034.1361125,448,153,379,149
1744191034.1933181,448,159,378,157
1744191034.2528687,448,164,378,161
1744191034.3036191,448,164,379,161
1744191034.3396647,448,164,379,161
1744191034.378664,449,163,378,159
1744191034.4361722,449,163,378,159
1744191034.4892426,448,166,378,162
1744191034.5474296,448,166,378,162
1744191034.606472,447,168,378,163
1744191034.6491606,447,168,378,163
1744191034.7017908,446,171,378,169
1744191034.7739894,446,165,377,160
1744191034.8439426,446,165,377,160
1744191034.922064,443,173,376,170
1744191035.0093894,443,171,375,169
1744191035.0655,442,170,375,167
1744191035.1154296,442,170,374,167
1744191035.1747775,441,169,375,168
1744191035.248895,441,169,375,168
1744191035.3195448,447,166,378,162
1744191035.3730762,450,166,380,162
1744191035.417021,453,175,384,171
1744191035.4628417,457,167,387,162
1744191035.5176196,458,167,389,161
1744191035.5727487,458,167,389,161
1744191035.6168141,456,170,389,164
1744191035.64885,456,170,389,164
1744191035.6874175,454,165,387,160
1744191035.7253513,454,165,387,160
1744191035.760701,453,156,386,152
1744191035.8040898,454,152,387,148
1744191035.8415372,455,152,388,149
1744191035.8990304,456,154,390,150
1744191035.9405503,456,154,390,150
1744191035.9783711,456,151,390,146
1744191036.0159507,456,151,390,146
1744191036.0482433,454,147,388,142
1744191036.085394,454,147,388,142
1744191036.127753,452,144,386,140
1744191036.1582334,452,144,386,140
1744191036.1960723,448,144,382,140
1744191036.2316926,448,144,382,140
1744191036.2638133,448,144,382,140
1744191036.302357,445,144,379,140
1744191036.3391397,443,141,378,139
1744191036.3739452,443,141,378,139
1744191036.4067776,442,138,377,137
1744191036.4409227,442,138,377,137
1744191036.4752755,439,138,375,138
1744191036.5110462,439,138,375,138
1744191036.546505,440,137,375,138
1744191036.5832903,440,135,375,134
1744191036.6431031,442,134,378,133
1744191036.7046337,443,133,379,131
1744191036.7435853,443,133,379,131
1744191036.7790549,442,134,380,132
1744191036.8124754,442,134,380,132
1744191036.851542,443,137,379,135
1744191036.8832705,443,137,379,135
