RecordingTime [ms],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px]
1744147961.0774708,328,371,240,356
1744147961.1101978,328,371,240,355
1744147961.1432374,328,371,240,355
1744147961.1781082,329,371,240,355
1744147961.2130587,329,371,240,355
1744147961.2467144,329,371,241,355
1744147961.2973003,329,371,241,355
1744147961.335565,329,371,241,356
1744147961.368511,327,370,243,357
1744147961.4149103,327,370,243,357
1744147961.4492974,327,369,243,356
1744147961.4846518,327,369,243,356
1744147961.5283663,328,371,242,357
1744147961.5609665,328,371,242,357
1744147961.596031,328,371,241,356
1744147961.623296,328,371,241,356
1744147961.6729255,329,371,241,356
1744147961.7055767,329,371,241,356
1744147961.7418735,329,371,241,355
1744147961.7763085,329,371,241,355
1744147961.8129106,330,370,241,355
1744147961.8553565,330,370,241,355
1744147961.8833551,329,371,241,355
1744147961.9244533,329,371,241,355
1744147961.9595299,329,371,241,355
1744147961.985331,329,371,241,355
1744147962.0273356,330,371,242,356
1744147962.0708091,330,371,242,356
1744147962.0996335,335,369,243,354
1744147962.1382992,335,369,243,354
1744147962.1716092,349,365,247,353
1744147962.2004213,349,365,247,353
1744147962.2585976,362,357,256,349
1744147962.334516,365,355,260,347
1744147962.3677344,365,355,260,347
1744147962.4048297,369,353,262,346
1744147962.437519,369,353,262,346
1744147962.4795935,369,355,262,348
1744147962.5127318,369,355,262,348
1744147962.5477698,366,354,261,346
1744147962.5835128,366,354,261,346
1744147962.6167817,351,354,259,343
1744147962.654047,351,354,259,343
1744147962.6841729,353,355,256,342
1744147962.7232382,353,355,256,342
1744147962.7561007,351,356,255,342
1744147962.7918189,351,356,255,342
1744147962.8252032,350,358,255,342
1744147962.8611803,350,358,255,342
1744147962.8834596,351,358,254,343
1744147962.9315784,351,358,254,343
1744147962.9677641,350,359,252,343
1744147962.997908,350,359,252,343
1744147963.0352921,349,359,252,344
1744147963.0752358,349,359,252,344
1744147963.1000226,349,359,251,344
1744147963.1364253,349,359,251,344
1744147963.178504,348,361,252,345
1744147963.2120779,348,361,252,345
1744147963.2538033,347,363,251,346
1744147963.2866812,347,363,251,346
1744147963.3225162,345,368,247,350
1744147963.3871233,345,366,246,349
1744147963.420609,345,366,246,349
1744147963.4624212,348,366,248,349
1744147963.4989872,348,366,248,349
1744147963.5348322,347,366,247,350
1744147963.5672612,347,366,247,350
1744147963.6028554,346,366,248,350
1744147963.6376932,346,366,248,350
1744147963.6788049,348,366,248,350
1744147963.703552,348,366,248,350
1744147963.7382307,348,367,248,352
1744147963.769983,348,367,248,352
1744147963.8146973,348,368,248,354
1744147963.8494253,348,368,248,354
1744147963.8836455,348,369,248,355
1744147963.911234,348,369,248,355
1744147963.953629,349,369,249,355
1744147963.988111,349,369,249,355
1744147964.0129638,349,369,250,355
1744147964.0532255,349,369,250,355
1744147964.0994682,349,371,249,355
1744147964.1340928,349,371,249,355
1744147964.159902,349,373,250,357
1744147964.2053967,349,373,250,357
1744147964.2399259,348,374,250,358
1744147964.2746456,348,374,250,358
1744147964.3090196,349,376,250,359
1744147964.3504398,349,376,250,359
1744147964.3819983,350,377,250,360
1744147964.4176695,350,377,250,360
1744147965.0008824,330,367,249,361
1744147965.0511541,330,367,249,361
1744147965.154628,348,377,249,361
1744147965.1905665,348,377,249,361
1744147965.2167525,348,376,251,361
1744147965.2600837,348,376,251,361
1744147965.2961776,349,376,251,361
1744147965.3423827,349,376,251,361
1744147965.3899827,349,377,250,361
1744147965.4156346,349,377,250,361
1744147965.4685721,348,376,251,360
1744147965.53311,348,376,251,360
1744147965.5641072,348,376,251,360
1744147965.5995367,349,376,251,361
1744147965.6247168,349,376,251,361
1744147965.6770372,349,377,251,361
1744147965.709937,349,377,251,361
1744147965.7462168,348,377,251,361
1744147965.77514,348,377,251,361
1744147965.8176346,348,376,251,360
1744147965.8504536,348,376,251,360
1744147965.8881922,348,377,251,361
1744147965.9222047,348,377,251,361
1744147965.9477007,349,376,252,360
1744147965.9904737,349,376,252,360
1744147966.024064,349,375,251,359
1744147966.0678844,349,375,251,359
1744147966.1029801,349,375,251,358
1744147966.141513,349,375,251,358
1744147966.175302,351,375,251,358
1744147966.2106812,351,375,251,358
1744147966.23349,351,374,252,358
1744147966.281368,351,374,252,358
1744147966.3081386,350,373,252,358
1744147966.3502288,350,373,252,358
1744147966.3834293,351,373,252,357
1744147966.4116204,351,373,252,357
1744147966.4564292,350,373,252,356
1744147966.5249116,350,373,251,357
1744147966.5580127,350,373,251,357
1744147966.593438,350,373,251,356
1744147966.6275945,350,373,251,356
1744147966.6524138,350,372,252,355
1744147966.699299,350,372,252,355
1744147966.736363,350,372,251,355
1744147966.7613413,350,372,251,355
1744147966.8041065,350,371,251,355
1744147966.8392477,350,371,251,355
1744147966.8810956,350,371,251,354
1744147966.906085,350,371,251,354
1744147966.9476836,350,369,253,351
1744147966.9821901,350,369,253,351
1744147967.0078843,346,370,253,353
1744147967.0525177,346,370,253,353
1744147967.0883348,353,371,252,353
1744147967.126437,353,371,252,353
1744147967.1619387,352,370,252,353
1744147967.1893241,352,370,252,353
1744147967.2261567,352,370,251,352
1744147967.2760606,352,370,251,352
1744147967.304943,352,371,252,353
1744147967.3445892,352,371,252,353
1744147967.3786042,353,370,252,353
1744147967.4108346,353,370,252,353
1744147967.4497087,352,371,252,353
1744147967.5325472,351,370,252,353
1744147967.5599396,351,370,252,353
1744147967.6026802,353,370,252,353
1744147967.6269066,353,370,252,353
1744147967.677388,345,370,254,353
1744147967.7058156,345,370,254,353
1744147967.7457194,345,370,253,353
1744147967.7799675,345,370,253,353
1744147967.8138828,353,371,253,353
1744147967.849119,353,371,253,353
1744147967.8861618,352,371,252,353
1744147967.9115338,352,371,252,353
1744147967.9553869,352,370,252,353
1744147967.9820688,352,370,252,353
1744147968.0241177,352,371,252,353
1744147968.0697298,352,371,252,353
1744147968.103682,351,371,251,353
1744147968.1381974,351,371,251,353
1744147968.1718686,352,371,252,353
1744147968.2064397,352,371,252,353
1744147968.2477195,350,370,251,353
1744147968.336481,352,370,251,353
1744147968.3743324,352,370,251,353
1744147968.410229,351,371,251,353
1744147968.4464633,351,371,251,353
1744147968.4896758,351,371,251,353
1744147968.5236905,351,371,251,353
1744147968.5585716,351,371,252,354
1744147968.5932462,351,371,252,354
1744147968.6260765,351,370,251,353
1744147968.6626961,351,370,251,353
1744147968.6979272,346,370,254,353
1744147968.724714,346,370,254,353
1744147968.7577403,353,371,252,354
1744147968.8011897,353,371,252,354
1744147968.835516,353,371,253,354
1744147968.8714519,353,371,253,354
1744147968.9095843,352,371,253,354
1744147968.94416,352,371,253,354
1744147968.9793148,353,371,253,354
1744147969.0136232,353,371,253,354
1744147969.0490882,354,371,253,354
1744147969.136172,346,370,254,354
1744147969.1693914,346,370,254,354
1744147969.197424,353,369,253,352
1744147969.2400548,353,369,253,352
1744147969.276932,353,370,253,353
1744147969.311545,353,370,253,353
1744147969.341237,352,369,253,352
1744147969.395658,352,369,253,352
1744147969.4306176,352,369,252,352
1744147969.4552248,352,369,252,352
1744147969.4964073,346,369,255,352
1744147969.532355,346,369,255,352
1744147969.5669136,354,369,253,352
1744147969.6003664,354,369,253,352
1744147969.6337874,353,370,252,353
1744147969.6652195,353,370,252,353
1744147969.6983745,345,369,255,353
1744147969.7372508,345,369,255,353
1744147969.7714996,354,370,252,353
1744147969.8067007,354,370,252,353
1744147969.839663,351,368,254,349
1744147969.876669,351,368,254,349
1744147969.9121978,347,368,255,352
1744147969.9479709,347,368,255,352
1744147969.9822507,347,368,256,352
1744147970.0152826,347,368,256,352
1744147970.0511918,347,368,255,352
1744147970.0935957,347,368,255,352
1744147970.1373296,347,368,255,351
1744147970.181759,347,368,256,351
1744147970.2157235,347,368,256,351
1744147970.2507362,347,368,255,352
1744147970.2851994,347,368,255,352
1744147970.3282697,352,369,253,352
1744147970.3627064,352,369,253,352
1744147970.3976433,346,368,255,352
1744147970.4316442,346,368,255,352
1744147970.4678545,347,368,255,352
1744147970.5000873,347,368,255,352
1744147970.5417695,346,369,255,352
1744147970.574678,346,369,255,352
1744147970.6105013,346,370,254,352
1744147970.6505697,346,370,254,352
1744147970.6918802,353,370,252,352
1744147970.7303765,353,370,252,352
1744147970.7579565,353,370,253,353
1744147970.8022745,353,370,253,353
1744147970.8382757,345,369,254,352
1744147970.8843803,345,369,254,352
1744147970.9131851,345,369,254,351
1744147970.9913082,351,366,254,347
1744147971.030276,351,366,254,347
1744147971.0649595,351,371,252,352
1744147971.1007915,351,371,252,352
1744147971.1310287,350,367,253,348
1744147971.1618204,350,367,253,348
1744147971.2063677,351,369,250,352
1744147971.2389703,351,369,250,352
1744147971.275054,348,369,250,351
1744147971.3159604,348,369,250,351
1744147971.3518724,350,369,250,351
1744147971.3866174,350,369,250,351
1744147971.4216545,349,368,250,350
1744147971.451791,349,368,250,350
1744147971.4981632,349,369,250,352
1744147971.535577,349,369,250,352
1744147971.5689301,351,371,250,353
1744147971.602089,351,371,250,353
1744147971.6353009,349,371,250,352
1744147971.6720097,349,371,250,352
1744147971.7103574,350,370,250,353
1744147971.7457702,350,370,250,353
1744147971.7807388,350,371,251,353
1744147971.814814,350,371,251,353
1744147971.8517444,350,369,249,352
1744147971.9149425,350,369,250,352
1744147971.9517422,350,369,250,352
1744147971.9960594,348,370,250,352
1744147972.02912,348,370,250,352
1744147972.0640848,348,370,249,353
1744147972.104749,348,370,249,353
1744147972.1397078,347,371,249,353
1744147972.1733177,347,371,249,353
1744147972.2032356,347,371,249,353
1744147972.2469065,347,371,249,353
1744147972.2850468,347,371,249,353
1744147972.3185787,347,371,249,353
1744147972.3565378,346,371,249,354
1744147972.3929057,346,371,249,354
1744147972.4265609,346,372,249,354
1744147972.4646156,346,372,249,354
1744147972.504777,346,372,249,354
1744147972.541636,346,372,249,354
1744147972.574777,348,373,248,355
1744147972.610109,348,373,248,355
1744147972.6362383,348,373,248,355
1744147972.6781948,348,373,248,355
1744147972.712145,347,373,248,356
1744147972.7390623,347,373,248,356
1744147972.7802987,347,373,248,356
1744147972.8151896,347,373,248,356
1744147972.8508885,346,373,248,355
1744147972.8930464,346,373,248,355
1744147972.92935,348,373,248,356
1744147972.9858673,345,372,249,356
1744147973.0196292,345,372,249,356
1744147973.0542848,348,371,250,353
1744147973.0961316,348,371,250,353
1744147973.130073,347,372,248,354
1744147973.168901,347,372,248,354
1744147973.204642,348,371,249,355
1744147973.2378678,348,371,249,355
1744147973.2681456,332,362,251,354
1744147973.3152645,332,362,251,354
1744147973.350373,346,371,248,356
1744147973.3864925,346,371,248,356
1744147973.4253552,333,356,251,353
1744147973.4668334,333,356,251,353
1744147973.507163,332,356,250,353
1744147973.5474093,332,356,250,353
1744147973.5727842,332,356,250,353
1744147973.6164784,332,356,250,353
1744147973.6510825,333,358,250,353
1744147973.6883647,333,358,250,353
1744147973.7263727,347,372,248,356
1744147973.7736342,334,358,250,353
1744147973.817046,334,358,250,353
1744147973.8527877,333,358,250,353
1744147973.8953993,333,358,250,353
1744147973.9310782,333,359,250,354
1744147973.9645748,333,359,250,354
1744147974.0002723,345,372,248,356
1744147974.033351,345,372,248,356
1744147974.0695264,332,361,250,353
1744147974.1046743,332,361,250,353
1744147974.1399798,333,360,250,354
1744147974.179289,333,360,250,354
1744147974.2135918,348,373,249,356
1744147974.2493901,348,373,249,356
1744147974.2903342,333,356,251,354
1744147974.3264153,333,356,251,354
1744147974.3605263,330,360,250,355
1744147974.3877928,330,360,250,355
1744147974.4303381,348,373,249,357
1744147974.4635289,348,373,249,357
1744147974.5005147,333,360,251,354
1744147974.536451,333,360,251,354
1744147974.5698354,347,373,250,357
1744147974.6070395,347,373,250,357
1744147974.6427884,332,360,252,355
1744147974.6765616,332,360,252,355
1744147974.7099023,331,362,251,356
1744147974.7437634,331,362,251,356
1744147974.7785933,347,373,249,357
1744147974.812421,347,373,249,357
1744147974.8448212,331,360,251,355
1744147974.8891332,331,360,251,355
1744147974.9258728,346,374,249,358
1744147974.98679,347,373,250,357
1744147975.0238655,347,373,250,357
1744147975.0651398,331,370,251,357
1744147975.0984383,331,370,251,357
1744147975.1344657,347,374,250,358
1744147975.1791897,347,374,250,358
1744147975.215609,332,364,250,356
1744147975.2490442,332,364,250,356
1744147975.2857473,347,374,249,358
1744147975.320414,347,374,249,358
1744147975.3463058,348,374,249,357
1744147975.394277,348,374,249,357
1744147975.4206445,348,374,250,358
1744147975.4688435,348,374,250,358
1744147975.5109334,349,375,249,358
1744147975.5461478,349,375,249,358
1744147975.5807076,348,374,250,358
1744147975.6169107,348,374,250,358
1744147975.6502194,333,370,252,358
1744147975.6918826,333,370,252,358
1744147975.728657,347,374,250,358
1744147975.7735534,349,375,250,358
1744147975.819999,349,375,250,358
1744147975.8559837,349,375,250,359
1744147975.896629,349,375,250,359
1744147975.9266021,350,375,251,359
1744147975.9675193,350,375,251,359
1744147976.0018191,349,375,251,359
1744147976.035459,349,375,251,359
1744147976.0721374,350,375,250,359
1744147976.1084318,350,375,250,359
1744147976.1455233,350,376,251,359
1744147976.171901,350,376,251,359
1744147976.2176394,350,375,251,360
1744147976.2516193,350,375,251,360
1744147976.2865443,350,375,250,359
1744147976.3221722,350,375,250,359
1744147976.3518395,350,375,250,359
1744147976.3878577,350,375,250,359
1744147976.434781,350,376,251,360
1744147976.4804652,350,376,251,360
1744147976.5135524,349,375,251,359
1744147976.5570545,349,375,251,359
1744147976.5942812,348,375,250,358
1744147976.6499257,350,376,250,360
1744147976.6891985,350,376,250,360
1744147976.7268074,350,376,250,360
1744147976.760787,350,376,250,360
1744147976.7960835,349,375,251,359
1744147976.8308477,349,375,251,359
1744147976.8705077,348,376,251,359
1744147976.9054692,348,376,251,359
1744147976.9337523,351,377,251,361
1744147976.9759603,351,377,251,361
1744147977.0108953,350,376,250,360
1744147977.0348058,350,376,250,360
1744147977.083392,350,377,251,360
1744147977.1166906,350,377,251,360
1744147977.1545305,350,377,251,361
1744147977.192884,350,377,251,361
1744147977.2274182,350,377,251,360
1744147977.268008,350,377,251,360
1744147977.3026538,350,377,252,360
1744147977.3385317,350,377,252,360
1744147977.3636825,351,377,252,361
1744147977.407061,351,377,252,361
1744147977.4347823,352,376,252,359
1744147977.4902627,352,376,252,359
1744147977.5268643,351,377,252,359
1744147977.5636427,351,377,252,359
1744147977.5998006,351,377,252,360
1744147977.6601827,352,376,252,360
1744147977.6951187,352,376,252,360
1744147977.7317872,352,377,253,360
1744147977.7649953,352,377,253,360
1744147977.8012815,352,376,253,360
1744147977.835209,352,376,253,360
1744147977.8710973,352,377,253,359
1744147977.9049091,352,377,253,359
1744147977.942171,351,377,253,359
1744147977.977078,351,377,253,359
1744147978.0117238,353,376,252,359
1744147978.0459797,353,376,252,359
1744147978.0882385,351,377,253,359
1744147978.1122403,351,377,253,359
1744147978.1571832,350,377,253,360
1744147978.1841664,350,377,253,360
1744147978.2268746,351,377,253,360
1744147978.262826,351,377,253,360
1744147978.3049004,352,377,253,361
1744147978.3401396,352,377,253,361
1744147978.365295,351,377,253,360
1744147978.409699,351,377,253,360
1744147978.4354153,353,377,253,361
1744147978.4861243,353,377,253,361
1744147978.5273943,352,378,253,361
1744147978.5907488,352,378,254,362
1744147978.6235392,352,378,254,362
1744147978.6592262,343,366,256,358
1744147978.6929185,343,366,256,358
1744147978.7276893,354,377,255,362
1744147978.7526069,354,377,255,362
1744147978.7977173,350,370,258,358
1744147978.8297737,350,370,258,358
1744147978.8649426,372,370,264,360
1744147978.9122753,372,370,264,360
1744147978.96424,386,363,276,357
1744147979.0124884,386,363,276,357
1744147979.0561693,402,350,290,350
1744147979.1341984,406,345,296,346
1744147979.1914268,406,345,296,346
1744147979.240844,409,339,299,340
1744147979.2779615,409,339,299,340
1744147979.3418276,412,333,302,331
1744147979.4076772,413,332,303,330
1744147979.4669375,413,332,303,330
1744147979.5109572,412,333,302,330
1744147979.5809743,412,333,302,330
1744147979.630131,406,334,297,330
1744147979.6832352,403,333,294,329
1744147979.7456157,403,333,294,329
1744147979.8044229,400,332,292,327
1744147979.873861,400,332,292,327
1744147979.9309828,397,330,289,325
1744147979.998808,396,329,288,324
1744147980.0562212,396,329,288,324
1744147980.112594,393,329,286,323
1744147980.1802897,393,329,285,323
1744147980.2213643,393,329,285,323
1744147980.2780392,393,328,286,322
1744147980.3503087,393,328,286,323
1744147980.4107323,393,328,286,323
1744147980.474773,393,329,287,324
1744147980.5198433,393,329,287,324
1744147980.5612833,395,331,287,326
1744147980.6353345,396,331,289,326
1744147980.700186,396,331,289,326
1744147980.7440758,396,332,290,326
1744147980.8147702,396,331,290,326
1744147980.875306,396,331,290,326
1744147980.9276118,396,331,290,326
1744147980.990117,396,331,290,326
1744147981.0576673,395,332,289,328
1744147981.1109962,396,333,289,328
1744147981.162495,396,333,289,328
1744147981.206457,395,334,288,329
1744147981.2614734,397,335,288,330
1744147981.3102012,397,335,288,330
1744147981.3762467,395,339,287,335
1744147981.4412963,395,339,287,335
1744147981.509577,396,344,289,340
1744147981.5648358,398,343,289,339
1744147981.63258,398,343,289,339
1744147981.6927931,397,346,288,342
1744147981.750907,399,344,292,339
1744147981.8122253,399,344,292,339
1744147981.8807902,401,343,291,338
1744147981.9368036,401,343,291,338
1744147981.9958563,400,346,291,340
1744147982.0588882,400,344,292,339
1744147982.1165512,400,344,292,339
1744147982.1782274,400,344,290,339
1744147982.2329285,400,344,290,338
1744147982.2786608,400,344,290,338
1744147982.3115811,400,345,291,339
1744147982.372353,400,345,291,339
1744147982.4628026,402,343,292,337
1744147982.536207,402,343,292,337
1744147982.5927606,402,343,292,337
1744147982.6556997,400,346,291,339
1744147982.7124457,399,345,290,339
1744147982.7817698,399,345,290,339
1744147982.8431537,396,347,288,340
1744147982.8996544,395,347,288,339
1744147982.9647937,395,347,288,339
1744147983.0084574,395,346,287,338
1744147983.0888994,395,347,286,338
1744147983.1482484,395,347,286,338
1744147983.2048023,393,348,285,338
1744147983.2607074,393,347,285,338
1744147983.303295,393,347,285,338
1744147983.3412437,392,349,284,339
1744147983.3738961,392,349,284,339
1744147983.4173172,393,350,285,341
1744147983.4529018,393,350,285,341
1744147983.4958704,393,351,284,342
1744147983.5270011,393,351,284,342
1744147983.565107,392,352,284,343
1744147983.5925372,392,352,284,343
1744147983.6258507,390,353,283,343
1744147983.6723917,390,353,283,343
1744147983.7113247,382,356,279,344
1744147983.753781,382,356,279,344
1744147983.786613,367,359,268,341
1744147983.874902,355,359,267,339
1744147983.910797,355,359,267,339
1744147983.9478734,351,352,270,338
1744147983.9816663,351,352,270,338
1744147984.029412,366,362,268,340
1744147984.0673413,366,362,268,340
1744147984.1090987,368,362,268,341
1744147984.1549263,368,362,268,341
1744147984.1898468,368,362,269,341
1744147984.2757673,368,363,269,342
1744147984.3356168,368,363,269,342
1744147984.3804843,369,364,269,343
1744147984.4502838,369,364,269,343
1744147984.4934766,369,365,268,343
1744147984.5426693,367,367,269,345
1744147984.607376,367,367,269,345
1744147984.6629784,369,365,269,344
1744147984.7101905,369,365,269,344
1744147984.780663,367,365,267,343
1744147984.8505466,366,366,268,347
1744147984.8976176,366,366,268,347
1744147984.9404736,365,365,265,344
1744147984.9747233,365,367,265,345
1744147985.0104356,365,367,265,345
1744147985.060601,356,367,265,347
1744147985.1096349,356,367,265,347
1744147985.1468837,363,366,264,343
1744147985.172571,363,366,264,343
1744147985.2187233,363,366,264,345
1744147985.2710323,363,366,264,345
1744147985.332718,362,366,264,345
1744147985.3976257,362,366,264,345
1744147985.4449403,364,368,263,345
1744147985.5244262,364,368,264,346
1744147985.5810266,364,368,264,346
1744147985.630286,363,367,264,346
1744147985.6766424,367,370,263,349
1744147985.724729,367,370,263,349
1744147985.7856736,364,370,264,349
1744147985.837089,364,370,264,349
1744147985.8975732,363,368,265,346
1744147985.9265065,366,370,264,350
1744147985.961455,366,370,264,350
1744147986.0066752,365,369,266,348
1744147986.04016,365,369,266,348
1744147986.0835783,366,368,266,346
1744147986.1181216,366,368,266,346
1744147986.14696,366,370,266,347
1744147986.1864138,366,370,266,347
1744147986.2213578,366,369,266,347
1744147986.2797213,366,369,266,347
1744147986.3268254,365,369,266,347
1744147986.3909185,365,369,266,347
1744147986.468679,366,369,267,347
1744147986.5247738,367,369,266,347
1744147986.5874844,367,369,266,347
1744147986.65498,367,368,266,345
1744147986.69268,367,368,267,346
1744147986.725047,367,368,267,346
1744147986.765397,367,367,267,346
1744147986.8006551,367,367,267,346
1744147986.832302,368,368,268,344
1744147986.8711505,368,368,268,344
1744147986.9095328,369,367,269,344
1744147986.9516644,369,367,269,344
1744147986.9808202,370,367,269,345
1744147987.0756426,369,367,269,345
1744147987.1091726,369,367,269,345
1744147987.1360142,369,367,270,346
1744147987.1700213,369,367,270,346
1744147987.205919,369,367,270,343
1744147987.2488675,369,367,270,343
1744147987.283186,370,367,270,345
1744147987.309185,370,367,270,345
1744147987.353055,370,367,270,345
1744147987.3853052,370,367,270,345
1744147987.4223168,370,367,269,345
1744147987.4594386,370,367,269,345
1744147987.4961596,371,368,270,347
1744147987.5260293,371,368,270,347
1744147987.5590339,369,367,271,344
1744147987.5999193,369,367,271,344
1744147987.6257749,369,368,269,347
1744147987.6757288,369,368,269,347
1744147987.7090123,368,368,268,346
1744147987.736519,368,368,268,346
1744147987.7750628,369,368,268,346
1744147987.8102622,369,368,268,346
1744147987.8362255,367,368,268,346
1744147987.8828251,367,368,268,346
1744147987.9200807,367,367,267,344
1744147987.9557614,367,367,267,344
1744147987.991612,367,368,268,347
1744147988.0590103,368,367,268,345
1744147988.0941136,368,367,268,345
1744147988.1299527,369,366,268,345
1744147988.1640246,369,366,268,345
1744147988.1906629,367,366,267,345
1744147988.2319746,367,366,267,345
1744147988.2693985,364,366,267,345
1744147988.309514,364,366,267,345
1744147988.337809,365,365,266,344
1744147988.3793907,365,365,266,344
1744147988.40577,365,365,266,343
1744147988.4484725,365,365,266,343
1744147988.4919794,365,365,266,344
1744147988.519964,365,365,266,344
1744147988.5619063,367,365,267,344
1744147988.5972173,367,365,267,344
1744147988.637193,366,364,267,342
1744147988.6732013,366,364,267,342
1744147988.708357,367,365,267,344
1744147988.7440345,367,365,267,344
1744147988.7789824,368,366,267,344
1744147988.8121943,368,366,267,344
1744147988.838595,367,367,267,346
1744147988.8918743,367,367,267,346
1744147988.9276004,368,367,267,345
1744147988.9862943,367,365,268,344
1744147989.0196826,367,365,268,344
1744147989.0706778,367,365,268,344
1744147989.103042,367,365,268,344
1744147989.1391504,368,365,269,345
1744147989.1647666,368,365,269,345
1744147989.2073503,367,365,267,344
1744147989.2427354,367,365,267,344
1744147989.2836387,366,365,266,344
1744147989.3251479,366,365,266,344
1744147989.35305,368,365,267,345
1744147989.386399,368,365,267,345
1744147989.4284499,367,365,266,345
1744147989.465514,367,365,266,345
1744147989.5062726,365,364,266,344
1744147989.5397525,365,364,266,344
1744147989.573365,357,364,267,345
1744147989.606199,357,364,267,345
1744147989.6520438,355,362,267,344
1744147989.7014556,355,362,267,344
1744147989.726455,356,361,266,342
1744147989.782567,356,360,266,341
1744147989.8158066,356,360,266,341
1744147989.8675146,355,361,265,340
1744147989.9053636,355,361,265,340
1744147989.9405322,349,354,267,340
1744147989.974703,349,354,267,340
1744147990.0124934,348,343,266,338
1744147990.0378468,348,343,266,338
1744147990.087103,349,356,264,338
1744147990.1226218,349,356,264,338
1744147990.1564384,349,357,264,337
1744147990.1817403,349,357,264,337
1744147990.2230587,350,356,265,336
1744147990.2581496,350,356,265,336
1744147990.2940376,353,357,264,335
1744147990.3237689,353,357,264,335
1744147990.355834,361,356,264,336
1744147990.4035196,361,356,264,336
1744147990.4388633,360,355,264,335
1744147990.4778888,360,355,264,335
1744147990.5109012,358,355,264,334
1744147990.5399814,358,355,264,334
1744147990.817136,330,348,253,336
1744147990.851704,330,348,253,336
1744147993.2263427,307,377,228,363
1744147993.263552,307,377,228,363
1744147993.3007755,308,375,230,363
1744147993.3348477,308,375,230,363
1744147993.3597596,310,383,233,363
1744147993.4034154,310,383,233,363
1744148008.243987,329,372,241,359
1744148008.2809007,329,372,241,359
1744148008.3135097,332,370,244,355
1744148008.3496711,332,370,244,355
1744148008.3816955,333,369,244,354
1744148008.4164853,333,369,244,354
1744148008.4507945,330,372,242,358
1744148008.4855053,330,372,242,358
1744148011.2192712,371,371,264,371
1744148011.2681696,371,371,264,371
1744148011.3010745,379,364,270,365
1744148011.3720193,379,364,270,365
1744148011.4328566,388,360,277,361
1744148011.484445,390,362,279,361
1744148011.544061,390,362,279,361
1744148011.61391,394,369,281,367
1744148011.670773,394,369,281,367
1744148011.7177963,397,371,286,368
1744148011.771224,397,373,286,371
1744148011.8457367,397,373,286,371
1744148011.9025757,402,370,291,369
1744148011.9530892,404,371,292,370
1744148012.0245812,404,371,292,370
1744148012.085824,405,372,294,371
1744148012.128597,407,372,295,371
1744148012.191862,407,372,295,371
1744148012.2599053,407,374,296,373
1744148012.3002317,407,374,296,373
1744148012.3794014,407,374,296,373
1744148012.435791,407,374,296,374
1744148012.4827032,407,374,296,374
1744148012.5462704,406,374,295,373
1744148012.607777,407,375,296,374
1744148012.6712763,407,375,296,374
1744148012.7304869,409,374,298,373
1744148012.7949495,409,374,298,373
1744148012.850815,410,374,298,373
1744148012.9296753,408,378,298,379
1744148012.9920008,408,378,298,379
1744148013.0548255,410,376,298,376
1744148013.124921,411,375,298,376
1744148013.1842816,411,375,298,376
1744148013.2546475,409,376,298,377
1744148013.3143754,409,376,297,376
1744148013.3737254,409,376,297,376
1744148013.4198346,410,379,300,379
1744148013.4812076,413,378,301,378
1744148013.5240471,413,378,301,378
1744148013.5942771,414,378,301,377
1744148013.6585462,414,378,301,377
1744148013.7173338,416,374,304,374
1744148013.7747288,416,372,302,372
1744148013.847493,416,372,302,372
1744148013.915079,413,372,302,372
1744148013.9789324,413,370,301,370
1744148014.0392919,413,370,301,370
1744148014.1149442,410,374,299,374
1744148014.1724813,413,374,301,373
1744148014.2302868,413,374,301,373
1744148014.2903438,414,375,302,375
1744148014.3512425,416,377,304,376
1744148014.3954782,416,377,304,376
1744148014.4512186,418,377,306,377
1744148014.5135224,418,377,306,377
1744148014.5577674,418,377,306,377
1744148014.629564,419,377,307,375
1744148014.687898,419,377,307,375
1744148014.7330995,419,377,308,376
1744148014.807603,419,377,308,376
1744148014.8683405,418,375,306,374
1744148014.931072,418,376,306,373
1744148014.9907355,418,376,306,373
1744148015.0370076,416,377,303,376
1744148015.1179845,414,376,303,374
1744148015.1730473,414,376,303,374
1744148015.2351267,415,377,303,375
1744148015.2821603,415,376,302,375
1744148015.325069,415,376,302,375
1744148015.3752453,412,375,301,373
1744148015.4304345,412,375,301,373
1744148015.4902341,413,373,300,371
1744148015.5549998,411,374,301,372
1744148015.6086988,411,374,301,372
1744148015.667556,412,375,301,373
1744148015.714481,412,375,301,373
1744148015.7736087,413,372,302,371
1744148015.8477368,412,373,301,371
1744148015.9151938,412,373,301,371
1744148015.975308,412,372,301,371
1744148016.0417411,412,373,301,371
1744148016.0983913,412,373,301,371
1744148016.1678014,413,373,302,372
1744148016.2363062,413,373,302,371
1744148016.2837377,413,373,302,371
1744148016.357759,415,373,302,371
1744148016.4037929,416,372,302,370
1744148016.4508448,416,372,302,370
1744148016.500266,416,374,304,372
1744148016.564077,416,374,304,372
1744148016.610378,417,372,304,370
1744148016.6865597,417,373,304,370
1744148016.74848,417,373,304,370
1744148016.813331,416,374,305,371
1744148016.8692741,416,374,305,371
1744148016.9300818,415,373,304,371
1744148016.9911475,414,375,304,371
1744148017.0547278,414,375,304,371
1744148017.1155014,414,374,303,371
1744148017.1709304,415,374,304,370
1744148017.2359521,415,374,304,370
1744148017.2824936,415,379,305,370
