RecordingTime [ms],Point of Regard Right X [px],Point of Regard Right Y [px],Point of Regard Left X [px],Point of Regard Left Y [px]
1745248682.897468,328,320,210,320
1745248682.9591515,328,320,210,320
1745248683.0209308,328,320,210,320
1745248683.0674062,330,320,211,319
1745248683.1177626,331,320,211,319
1745248683.1865146,331,320,212,319
1745248683.251519,331,317,213,316
1745248683.2976675,330,292,221,288
1745248683.3474038,330,282,223,278
1745248683.3975594,330,275,224,271
1745248683.4566119,330,270,226,266
1745248683.5133505,329,266,227,262
1745248683.5632477,327,270,226,265
1745248683.621843,327,270,226,266
1745248683.6787822,327,270,225,267
1745248683.7212806,327,270,226,266
1745248683.7702332,326,270,226,267
1745248683.8159413,326,270,227,268
1745248683.8615448,331,265,234,264
1745248683.9043884,333,263,237,262
1745248683.9517376,334,263,239,261
1745248683.9921014,336,263,241,261
1745248684.0531745,337,263,244,261
1745248684.0956633,338,262,246,261
1745248684.164286,340,263,247,262
1745248684.2194552,339,266,247,265
1745248684.272519,339,266,247,267
1745248684.3270502,338,267,247,267
1745248684.3695414,339,266,248,266
1745248684.4381032,334,259,243,259
1745248684.5067725,331,261,242,261
1745248684.5559509,329,263,239,262
1745248684.6029038,328,262,238,262
1745248684.6482158,328,261,236,261
1745248684.711659,324,262,234,261
1745248684.7620022,323,265,233,265
1745248684.8076355,323,266,233,266
1745248684.8544996,323,265,233,265
1745248684.8959222,323,263,234,264
1745248684.9439757,325,265,233,265
1745248684.9967747,324,266,233,266
1745248685.069479,324,266,233,266
1745248685.1351054,324,265,232,266
1745248685.1904624,327,266,234,268
1745248685.2436833,328,268,235,269
1745248685.3390179,330,268,237,270
1745248685.3909032,332,269,239,270
1745248685.4378378,334,271,240,271
1745248685.4980078,334,272,239,272
1745248685.557962,333,273,239,273
1745248685.6097705,333,272,238,273
1745248685.6591516,331,271,235,271
1745248685.7298925,330,271,235,272
1745248685.7983437,331,272,235,272
1745248685.8586922,330,271,236,273
1745248685.9079077,330,270,234,271
1745248685.9527292,329,271,234,272
1745248685.9955628,329,271,234,272
1745248686.0516243,328,270,233,271
1745248686.103487,328,270,233,270
1745248686.1547585,328,270,233,271
1745248686.2090206,329,270,233,271
1745248686.2578187,328,271,233,272
1745248686.3050442,328,271,232,272
1745248686.351888,328,272,231,272
1745248686.4024086,327,272,231,272
1745248686.473915,326,271,231,271
1745248686.5238888,326,271,232,271
1745248686.5726838,325,271,231,272
1745248686.6397886,325,272,230,272
1745248686.7047637,325,265,230,266
1745248686.757405,325,264,230,264
1745248686.8166828,325,263,230,264
1745248686.8679867,325,264,230,264
1745248686.9387233,325,261,231,261
1745248686.9818594,326,261,231,261
1745248687.02897,325,262,230,262
1745248687.0741313,324,263,230,263
1745248687.1341002,324,263,230,263
1745248687.194523,325,263,229,263
1745248687.2509146,325,264,231,264
1745248687.2934916,324,264,230,264
1745248687.3406794,324,264,229,264
1745248687.389994,324,264,229,264
1745248687.4329884,324,264,228,264
1745248687.4915876,324,265,228,265
1745248687.53,324,266,229,266
1745248687.598043,323,267,229,267
1745248687.6600869,324,267,229,267
1745248687.707677,324,266,228,265
1745248687.7776864,324,266,228,265
1745248687.8260713,323,266,228,266
1745248687.8769293,323,266,227,266
1745248687.9317906,323,266,228,266
1745248687.976313,323,265,227,265
1745248688.0555267,322,266,226,266
1745248688.0999653,322,266,226,266
1745248688.1412983,321,266,225,266
1745248688.196555,321,267,224,267
1745248688.24421,320,267,224,267
1745248688.2903805,321,265,225,266
1745248688.340732,321,265,223,266
1745248688.3875885,320,267,224,267
1745248688.4222581,320,267,224,268
1745248688.4782317,320,267,223,267
1745248688.5302923,320,267,224,268
1745248688.5813582,321,268,225,267
1745248688.6269705,322,268,226,268
1745248688.686965,322,268,225,268
1745248688.7325087,323,267,225,267
1745248688.7910814,323,267,227,267
1745248688.8404224,324,268,227,268
1745248688.8902051,324,268,227,268
1745248688.9467556,325,268,229,268
1745248688.9881237,325,269,229,268
1745248689.055129,326,269,229,268
1745248689.100203,326,269,230,268
1745248689.157137,328,272,232,270
1745248689.2016006,329,270,231,269
1745248689.2630382,329,267,231,266
1745248689.3192818,328,266,232,265
1745248689.367395,329,267,232,266
1745248689.423555,329,270,232,269
1745248689.47192,327,268,231,267
1745248689.5274005,328,268,231,267
1745248689.5896993,328,269,232,268
1745248689.6342874,327,271,232,270
1745248689.6822517,328,271,232,270
1745248689.7365775,328,271,232,270
1745248689.811474,328,271,231,270
1745248689.8598332,327,272,231,270
1745248689.9168043,327,272,231,271
1745248689.968899,327,272,232,271
1745248690.023135,327,271,232,270
1745248690.0834706,326,271,232,270
1745248690.125934,327,271,232,270
1745248690.1764874,327,272,232,271
1745248690.2755623,326,272,231,271
1745248690.3293495,327,271,232,270
1745248690.3785875,327,271,231,270
1745248690.4254937,329,269,232,269
1745248690.4734848,328,268,232,268
1745248690.533559,328,268,233,268
1745248690.5967546,328,268,233,267
1745248690.6451821,328,268,233,268
1745248690.706076,328,268,233,268
1745248690.7529624,328,269,233,268
1745248690.8203347,328,269,233,268
1745248690.878818,327,269,232,269
1745248690.9264941,327,271,232,271
1745248690.9758925,326,271,232,270
1745248691.0196211,326,271,232,270
1745248691.0716467,326,271,232,270
1745248691.1141806,326,271,231,270
1745248691.1820407,326,271,231,270
1745248691.2425826,326,271,232,270
1745248691.2981954,325,272,232,271
1745248691.3542168,325,272,232,271
1745248691.4095242,326,271,231,270
1745248691.4660065,327,270,232,269
1745248691.5245125,327,269,232,268
1745248691.5601954,327,269,232,268
1745248691.62,327,269,232,268
1745248691.680936,326,270,232,269
1745248691.7267532,327,269,232,269
1745248691.773043,326,270,232,269
1745248691.8270144,326,270,232,270
1745248691.8712883,327,270,232,270
1745248691.9213326,326,270,231,269
1745248691.9784024,326,270,231,269
1745248692.0350354,325,270,230,269
1745248692.1016858,326,270,230,269
1745248692.1470954,326,270,231,269
1745248692.1934183,326,270,230,270
1745248692.2448404,326,271,231,271
1745248692.2903638,326,270,230,270
1745248692.3411164,325,270,230,270
1745248692.3951755,325,271,230,270
1745248692.4515593,325,271,230,271
1745248692.5035794,326,271,230,271
1745248692.5516334,326,270,232,270
1745248692.6085243,326,270,231,269
1745248692.6575742,326,270,232,270
1745248692.7142622,326,271,231,271
1745248692.770172,326,273,231,272
1745248692.8196583,327,270,232,269
1745248692.8945403,327,271,232,270
1745248692.9576626,326,272,231,271
1745248693.0409527,326,272,231,272
1745248693.0907164,323,267,229,266
1745248693.1485834,323,267,228,266
1745248693.2046123,322,267,228,266
1745248693.2485585,322,265,229,264
1745248693.2955344,323,265,229,263
1745248693.3424742,323,264,229,263
1745248693.3893282,323,264,230,263
1745248693.4312248,322,265,230,264
1745248693.4777608,322,265,230,264
1745248693.5213711,322,264,230,263
1745248693.5763984,321,262,229,261
1745248693.629069,324,262,231,263
1745248693.6756055,326,263,234,264
1745248693.7174666,329,261,235,263
1745248693.7594757,330,258,236,260
1745248693.825336,331,255,236,258
1745248693.866377,330,256,235,259
1745248693.9342773,323,265,228,267
1745248693.989361,322,261,226,264
1745248694.0391586,320,259,225,261
1745248694.0842655,320,259,224,262
1745248694.150265,319,261,224,264
1745248694.2196796,320,261,224,263
1745248694.2674513,321,260,225,262
1745248694.3279793,322,261,227,262
1745248694.400772,325,264,231,264
1745248694.4611661,326,264,232,265
1745248694.5192673,326,266,232,266
1745248694.5606341,326,266,233,267
1745248694.6135693,327,266,234,266
1745248694.6542249,327,265,236,265
1745248694.7114198,327,265,235,265
1745248694.7636714,326,265,234,265
1745248694.8263621,326,263,234,264
1745248694.8808162,325,264,233,265
1745248694.9386122,325,268,233,269
1745248694.9849262,325,268,233,269
1745248695.03365,325,267,234,268
1745248695.0857096,325,267,234,268
1745248695.1356003,326,268,234,269
1745248695.1790779,327,268,235,269
1745248695.2418659,327,267,235,268
1745248695.2864256,327,267,235,268
1745248695.333867,328,268,235,269
1745248695.384675,327,270,236,271
1745248695.4327068,328,269,235,271
1745248695.4935353,329,269,236,270
1745248695.567792,329,271,236,273
1745248695.631115,330,272,235,273
1745248695.6847382,331,270,236,270
1745248695.735811,330,271,236,272
1745248695.775887,330,272,236,272
1745248695.8287077,330,272,236,273
1745248695.8959236,330,272,236,273
1745248695.9362442,329,271,235,272
1745248695.9852765,328,271,235,273
1745248696.0323572,329,272,235,273
1745248696.0917733,329,273,235,274
1745248696.1376746,328,274,235,275
1745248696.1933706,329,273,234,274
1745248696.2428463,329,273,235,273
1745248696.290424,329,273,236,274
1745248696.3460522,329,274,235,274
1745248696.388932,329,274,235,274
1745248696.4471052,329,273,235,274
1745248696.4915142,329,272,235,273
1745248696.5340028,329,272,235,273
1745248696.6044502,329,274,235,276
1745248696.6512833,329,273,235,274
1745248696.704459,329,274,235,275
1745248696.7516072,329,275,234,276
1745248696.8110473,329,275,235,277
1745248696.875353,328,274,234,275
1745248696.9334111,328,275,234,276
1745248696.9767218,328,274,234,275
1745248697.021448,328,273,233,275
1745248697.07365,329,273,233,274
1745248697.129996,328,273,234,273
1745248697.1959126,328,272,234,273
1745248697.2415755,328,271,234,272
1745248697.2922173,328,271,234,273
1745248697.3495514,329,272,234,273
1745248697.3967125,333,271,238,271
1745248697.4461093,333,271,238,272
1745248697.4943252,333,272,238,274
1745248697.5396621,334,273,237,275
1745248697.581472,334,274,237,276
1745248697.6449425,334,274,236,275
1745248697.6885557,329,274,230,276
1745248697.7578619,327,276,230,277
1745248697.816284,327,276,228,277
1745248697.8791401,327,275,228,276
1745248697.9423037,322,275,223,278
1745248698.001479,320,276,222,278
1745248698.0570164,319,274,222,277
1745248698.1039767,319,273,220,275
1745248698.1855145,315,275,217,278
1745248698.236007,315,274,217,277
1745248698.2850401,314,273,216,276
1745248698.3289015,314,273,216,276
1745248698.3729153,314,273,215,277
1745248698.4170897,313,275,214,278
1745248698.4600272,314,275,215,278
1745248698.5171974,315,275,216,278
1745248698.566181,316,277,217,281
1745248698.627083,317,279,218,283
1745248698.685943,319,280,220,284
1745248698.7500033,325,281,226,285
1745248698.8107255,325,281,226,285
1745248698.8746927,324,281,226,284
1745248698.9212697,324,280,226,283
1745248698.9697838,325,280,226,283
1745248699.0289524,324,280,226,283
1745248699.0714622,325,280,227,283
1745248699.136639,325,281,227,283
1745248699.1901236,326,280,228,283
1745248699.233624,326,280,227,283
1745248699.2826612,325,281,228,283
1745248699.3400185,325,282,227,285
1745248699.3845878,325,282,227,285
1745248699.4364321,326,282,228,284
1745248699.4870746,326,284,226,286
1745248699.5431824,326,284,227,286
1745248699.588694,326,284,228,286
1745248699.6435637,326,283,227,286
1745248699.6868916,326,282,227,285
1745248699.7493312,326,282,227,285
1745248699.7978752,325,284,227,287
1745248699.8487425,325,283,227,286
1745248699.9024527,325,283,226,286
1745248699.9589422,324,284,227,286
1745248700.013589,324,285,227,288
1745248700.0598912,324,286,226,289
1745248700.1107316,324,287,228,290
1745248700.1628034,325,287,227,290
1745248700.2042892,325,287,227,290
1745248700.251139,325,287,227,289
1745248700.2927346,327,287,229,290
1745248700.3378386,327,287,229,289
1745248700.3867779,329,287,231,289
1745248700.4361973,330,287,232,289
1745248700.4824836,330,287,232,289
1745248700.5273893,330,287,232,289
1745248700.5781038,331,288,233,290
1745248700.6290765,331,288,233,290
1745248700.678133,331,288,234,290
1745248700.7290723,332,289,235,290
1745248700.773893,333,288,234,290
1745248700.8499746,333,289,236,291
1745248700.9113276,334,288,235,290
1745248700.9730217,340,291,243,292
1745248701.0213017,341,292,246,293
1745248701.0732243,343,293,247,294
1745248701.1491997,344,293,249,294
1745248701.2154953,347,294,252,295
1745248701.2763114,348,294,253,295
1745248701.3461814,347,295,253,295
1745248701.4124372,349,294,254,293
1745248701.463546,349,294,254,292
1745248701.5222988,349,294,254,292
1745248701.5719273,350,294,256,291
1745248701.6227984,348,289,254,285
1745248701.6716528,347,285,253,282
1745248701.7227805,345,284,250,279
1745248701.7923617,343,282,248,276
1745248701.8346634,341,280,247,274
1745248701.893023,336,274,241,270
1745248701.9450748,335,274,242,270
1745248701.9893463,335,274,242,271
1745248702.05288,335,273,242,270
1745248702.1113353,335,273,242,269
1745248702.1768303,337,273,245,269
1745248702.2240171,338,272,245,269
1745248702.2755804,338,272,245,269
1745248702.340505,339,272,246,269
1745248702.4033947,340,273,246,270
1745248702.4628603,339,273,247,270
1745248702.5118942,339,273,247,270
1745248702.555993,339,274,247,271
1745248702.611638,339,275,247,273
1745248702.6596353,338,276,245,273
1745248702.7064846,338,276,244,274
1745248702.7557282,337,277,244,275
1745248702.802234,337,278,244,276
1745248702.8532002,336,278,244,276
1745248702.9000878,336,277,243,275
1745248702.9716084,334,279,241,277
1745248703.0255556,334,279,241,278
1745248703.069952,334,280,241,278
1745248703.1408243,334,279,240,278
1745248703.2019794,333,280,239,278
1745248703.2796767,333,279,238,278
1745248703.3355236,333,279,238,278
1745248703.3850226,331,279,238,278
1745248703.4321275,332,279,238,278
1745248703.490714,331,278,238,277
1745248703.5333612,330,278,236,277
1745248703.5795057,327,278,234,279
1745248703.6267385,322,280,229,279
1745248703.676256,317,280,224,279
1745248703.7266715,304,276,210,274
1745248703.780935,303,275,210,274
1745248703.8267112,302,276,209,275
1745248703.8723829,301,276,209,275
1745248703.9175057,302,276,210,276
1745248703.9727304,303,276,210,276
1745248704.0267756,305,275,212,277
1745248704.069858,305,276,212,278
1745248704.1280997,304,276,213,278
1745248704.1866708,305,276,213,278
1745248704.2362316,305,276,213,278
1745248704.287591,308,273,215,276
1745248704.3482444,308,272,215,275
1745248704.3965812,308,271,216,274
1745248704.461247,308,269,216,273
1745248704.510948,307,265,215,272
1745248704.5815845,307,264,215,271
1745248704.6298792,307,264,215,271
1745248704.688912,307,264,215,271
1745248704.7339149,307,264,215,270
1745248704.8078845,306,265,214,271
1745248704.8526206,306,264,214,271
1745248704.89606,305,264,213,271
1745248704.955712,306,264,214,271
1745248705.021436,306,265,214,271
1745248705.0723674,305,266,212,272
1745248705.1209254,304,267,212,272
1745248705.1617553,304,267,212,273
1745248705.2063434,304,268,212,274
1745248705.2748,304,268,213,273
1745248705.3883195,305,268,213,274
1745248705.4441953,305,268,213,274
1745248705.4944074,306,269,213,274
1745248705.5378706,306,269,214,274
1745248705.5776236,306,268,213,274
1745248705.645115,306,268,213,273
1745248705.6941228,306,268,214,273
1745248705.7354538,306,269,215,274
1745248705.7822917,308,271,213,276
1745248705.8506088,307,271,213,275
1745248705.900112,306,271,214,275
1745248705.941386,307,271,215,276
1745248705.981524,306,270,215,275
1745248706.0749202,306,270,213,275
1745248706.1312337,306,270,214,275
1745248706.1732655,306,270,214,275
1745248706.2412603,306,270,214,275
1745248706.290323,306,270,214,276
1745248706.343804,306,270,213,276
1745248706.4062037,306,270,213,276
1745248706.4571776,305,271,213,276
1745248706.501649,305,271,213,277
1745248706.5517378,306,271,213,277
1745248706.6031153,306,271,213,277
1745248706.6656525,306,271,214,277
1745248706.7089958,306,271,214,277
1745248706.7533875,307,272,214,277
1745248706.7881956,306,272,214,277
1745248706.8461158,308,274,215,279
1745248706.901177,308,275,216,279
1745248706.9501297,309,274,215,279
1745248707.0129485,309,274,214,279
1745248707.059021,310,274,215,279
1745248707.1012206,309,274,216,279
1745248707.157686,310,275,217,280
1745248707.2002919,310,275,217,280
1745248707.251454,311,275,218,280
1745248707.3066196,311,275,219,280
1745248707.3500228,312,275,220,280
1745248707.4041617,313,276,220,280
1745248707.4546328,315,278,222,282
1745248707.5313704,315,279,223,282
1745248707.580819,316,279,223,282
1745248707.6239858,316,279,224,282
1745248707.6778903,317,279,225,282
1745248707.723118,319,280,226,283
1745248707.7774367,319,280,227,282
1745248707.819677,319,280,226,282
1745248707.8757656,319,280,226,282
1745248707.9383366,319,280,227,283
1745248707.9852252,321,280,227,283
1745248708.0384643,320,281,227,283
1745248708.096234,320,280,227,282
1745248708.1523023,321,280,226,283
1745248708.2030895,320,280,227,283
1745248708.2443857,320,280,227,283
1745248708.310617,319,282,226,284
1745248708.3588073,320,281,226,284
1745248708.4131877,319,281,225,283
1745248708.4605029,319,281,225,283
1745248708.5041842,319,280,225,283
1745248708.556185,318,279,226,282
1745248708.610372,318,280,225,282
1745248708.6571136,318,280,225,282
1745248708.7078068,318,280,225,282
1745248708.759797,318,280,225,282
1745248708.792773,318,279,224,282
1745248708.8516695,317,280,224,283
1745248708.9011052,316,279,223,282
1745248708.96219,316,279,223,282
1745248709.0056612,316,279,223,282
1745248709.0557265,316,279,223,283
1745248709.1004813,316,279,222,282
1745248709.1520057,316,278,223,281
1745248709.206911,316,278,223,281
1745248709.2512517,315,278,222,281
1745248709.296374,315,278,222,281
1745248709.3432064,315,278,222,281
1745248709.3832,314,278,222,281
1745248709.4468741,314,277,221,280
1745248709.4932501,314,277,221,280
1745248709.539179,314,277,221,281
1745248709.5876088,313,277,220,280
1745248709.6375084,313,277,220,281
1745248709.6834114,313,278,220,281
1745248709.7342305,313,279,221,282
1745248709.7824252,314,280,219,283
1745248709.8306808,313,280,220,283
1745248709.8773391,313,280,220,283
1745248709.9233522,314,280,220,284
1745248709.9702096,314,280,220,284
1745248710.0148997,314,281,221,284
1745248710.0597253,314,281,221,284
1745248710.1048229,315,280,221,283
1745248710.141663,315,280,222,284
1745248710.2015517,315,281,222,284
1745248710.2470973,315,281,222,284
1745248710.2971237,316,281,223,284
1745248710.340311,316,281,221,284
1745248710.390469,316,281,223,284
1745248710.439906,316,280,223,284
1745248710.4997501,315,283,224,286
1745248710.544484,317,282,222,285
1745248710.592797,316,281,222,284
1745248710.6388206,317,280,221,283
1745248710.683459,317,280,221,283
1745248710.7141101,316,279,222,282
1745248710.775672,315,279,222,282
1745248710.822232,315,278,222,281
1745248710.8694882,315,278,222,281
1745248710.9423466,315,278,222,281
1745248710.9953687,314,278,221,281
1745248711.0399637,314,277,221,280
1745248711.0860555,314,277,221,280
1745248711.1438718,314,277,221,280
1745248711.189229,314,277,221,280
1745248711.2398212,314,277,221,280
1745248711.2883673,314,278,221,281
1745248711.3363612,314,278,221,281
1745248711.3946793,314,276,221,280
1745248711.44807,314,277,221,280
1745248711.4947178,315,279,222,282
1745248711.54012,315,280,221,282
1745248711.583608,315,278,221,281
1745248711.638511,315,278,221,280
1745248711.6856813,314,277,221,280
1745248711.736736,313,278,221,280
1745248711.7789607,314,278,222,281
1745248711.8271756,314,278,221,281
1745248711.8702288,313,278,221,281
1745248711.9203742,313,278,221,281
1745248711.9754598,313,278,220,281
1745248712.022488,313,279,219,282
1745248712.0700176,312,279,219,282
1745248712.1137242,312,279,219,282
1745248712.162036,312,279,219,282
1745248712.2176948,312,278,219,282
1745248712.2642627,312,279,219,282
1745248712.308943,311,279,218,283
1745248712.3682826,311,279,219,283
1745248712.4188719,312,278,218,282
1745248712.4627776,312,278,218,282
1745248712.5080204,312,277,218,282
1745248712.565307,312,277,219,282
1745248712.607339,312,277,219,281
1745248712.6626444,312,277,220,281
1745248712.7157679,313,277,220,281
1745248712.7618344,312,278,220,282
1745248712.8067698,313,280,220,284
1745248712.8554604,312,280,219,284
1745248712.906872,313,280,220,283
1745248712.9627473,315,279,222,282
1745248713.0845003,316,279,222,282
1745248713.1520731,319,279,224,282
1745248713.2177482,319,279,225,282
1745248713.2859929,321,279,227,283
1745248713.3313093,322,281,229,283
1745248713.4055312,322,280,230,282
1745248713.4616485,322,280,230,283
1745248713.4943364,323,281,230,284
1745248713.5504239,322,280,229,282
1745248713.6141043,322,280,229,283
1745248713.6623375,321,281,228,284
1745248713.6963613,321,281,229,285
1745248713.761551,320,281,228,285
1745248713.8172631,321,280,227,284
1745248713.8820107,320,281,227,285
1745248713.9445093,319,281,227,285
1745248714.0010705,319,280,226,284
1745248714.0501196,319,281,227,285
1745248714.0942407,319,281,226,285
1745248714.1630213,319,280,226,284
1745248714.2454262,319,280,227,283
1745248714.3391285,318,279,227,283
1745248714.4110959,319,279,226,283
1745248714.5229344,318,279,226,283
1745248714.5927649,318,278,226,282
1745248714.6714742,318,280,225,284
1745248714.7386153,318,278,225,282
1745248714.7895408,318,278,226,283
1745248714.8505409,318,277,226,282
1745248714.8939168,319,275,226,280
1745248714.9677367,319,274,227,279
1745248715.0107,319,274,227,279
1745248715.070345,319,276,227,281
1745248715.138539,319,275,227,281
1745248715.1855528,320,275,228,280
1745248715.2369351,320,276,228,281
1745248715.297617,321,277,228,282
1745248715.3607461,320,277,229,282
1745248715.4035153,321,276,230,281
1745248715.4708743,322,276,229,281
1745248715.5213351,322,277,229,282
1745248715.5768404,322,277,230,282
1745248715.641646,322,277,230,282
1745248715.6940684,322,277,230,282
1745248715.7381837,322,277,230,282
1745248715.7928507,322,278,229,283
1745248715.8420084,322,278,229,283
1745248715.8900688,322,278,230,283
1745248715.9337416,322,277,230,282
1745248715.9776134,322,277,229,281
1745248716.0307846,322,277,229,282
1745248716.0776293,321,278,229,283
1745248716.1315494,320,277,228,282
1745248716.1835213,320,276,227,282
1745248716.2362635,319,277,227,282
1745248716.2903447,319,278,227,283
1745248716.3364103,319,278,227,283
1745248716.3827145,320,280,228,284
1745248716.4419284,322,280,229,285
1745248716.4936388,326,281,233,286
1745248716.5410836,331,282,238,287
1745248716.5925646,334,283,244,288
1745248716.6366518,338,283,250,288
1745248716.6967726,348,281,260,284
1745248716.7485712,348,280,261,283
1745248716.790053,349,278,261,281
1745248716.834861,349,280,262,282
1745248716.9056563,350,281,261,283
1745248716.985685,348,275,257,276
1745248717.044332,347,274,255,276
1745248717.0988576,345,275,253,276
1745248717.147378,344,274,251,275
1745248717.193271,333,264,239,266
1745248717.2638772,329,263,233,265
1745248717.317488,324,262,227,263
1745248717.3706589,320,259,223,260
1745248717.4499307,314,258,216,260
1745248717.4948828,315,261,218,262
1745248717.5987468,317,262,219,262
1745248717.6544046,321,260,222,260
1745248717.732391,320,261,221,260
1745248717.780707,318,254,218,253
1745248717.828828,318,253,217,251
1745248717.8748097,318,253,216,251
1745248717.917557,318,253,215,252
1745248717.965824,318,253,214,253
1745248718.0141408,319,253,214,254
1745248718.0565574,321,254,215,255
1745248718.1294785,329,261,222,262
1745248718.1876786,332,262,224,263
1745248718.253414,333,262,224,264
1745248718.2989564,334,263,225,265
1745248718.3433235,334,265,226,266
1745248718.3941174,335,269,227,269
1745248718.438232,336,270,227,270
1745248718.4821122,335,271,228,272
1745248718.523529,336,272,227,273
1745248718.5754359,335,273,228,273
1745248718.6237657,335,273,228,273
1745248718.671842,337,273,229,273
1745248718.7189639,337,277,231,276
1745248718.7644932,338,278,231,277
1745248718.8102877,338,280,231,278
1745248718.8534756,338,281,231,279
1745248718.8979526,338,283,231,281
1745248718.9516482,339,286,231,282
1745248718.9909852,338,287,231,283
1745248719.0526824,339,287,231,283
1745248719.1034431,337,293,230,288
1745248719.15088,337,293,230,288
1745248719.193066,337,294,230,289
1745248719.2355917,337,294,229,289
1745248719.3159533,337,295,230,290
1745248719.3635557,339,299,231,294
1745248719.4136982,339,299,231,294
1745248719.463277,339,300,231,295
1745248719.505688,340,302,233,296
1745248719.5460918,339,303,232,297
1745248719.6097121,341,304,233,298
1745248719.6665764,341,306,233,301
1745248719.7134469,340,308,233,303
1745248719.7589118,340,309,234,304
1745248719.804221,340,309,235,304
1745248719.8525028,340,310,234,305
1745248719.9175122,342,310,232,304
1745248719.968689,341,312,232,305
1745248720.0156658,341,312,234,306
1745248720.0749586,342,312,232,306
1745248720.137726,341,313,232,306
1745248720.1859498,341,312,232,307
1745248720.233429,340,313,232,307
1745248720.2776463,340,314,231,307
1745248720.3355107,341,313,232,307
1745248720.3800707,340,313,231,307
1745248720.4241538,340,313,231,307
1745248720.4720867,340,313,231,307
1745248720.5188463,338,313,230,307
1745248720.5676434,338,314,230,308
1745248720.6219308,338,314,230,308
1745248720.668303,338,314,230,309
1745248720.713475,338,314,230,309
1745248720.7603729,339,315,228,309
1745248720.801751,338,315,229,309
1745248720.8731527,339,317,230,310
1745248720.9248083,339,317,230,311
1745248720.9747424,339,317,230,310
1745248721.0160549,340,317,231,310
1745248721.0698614,339,318,230,311
1745248721.1136205,340,317,230,310
1745248721.1561098,339,309,233,303
1745248721.2152605,339,306,233,300
1745248721.2603984,338,303,232,297
1745248721.3050675,337,300,231,294
1745248721.34864,337,297,232,292
1745248721.3944538,335,295,232,289
1745248721.437247,335,292,231,288
1745248721.4977012,336,286,230,284
1745248721.5436459,337,287,232,286
1745248721.5897605,337,288,233,287
1745248721.650877,339,289,235,288
1745248721.6932247,341,288,238,287
1745248721.7377346,343,286,241,285
1745248721.7901943,348,285,249,284
1745248721.8355968,351,284,251,283
1745248721.873128,352,283,251,282
1745248721.9264407,354,284,253,282
1745248721.9804475,354,284,255,284
1745248722.0512786,355,285,256,284
1745248722.1011143,357,283,258,282
1745248722.147478,356,283,258,282
1745248722.1901352,356,283,257,283
1745248722.2338636,355,284,256,283
1745248722.276743,354,285,254,284
1745248722.3219788,353,285,255,285
1745248722.3648598,353,285,254,285
1745248722.4010532,352,285,253,285
1745248722.4733171,348,284,249,284
1745248722.5184197,345,282,247,282
1745248722.573713,342,280,244,281
1745248722.6170976,339,280,239,280
1745248722.6635675,335,280,236,280
1745248722.7079997,332,280,232,281
1745248722.7804987,325,281,227,283
1745248722.825231,324,281,226,283
1745248722.8930683,324,280,225,282
1745248722.9511461,324,279,224,281
1745248723.0153906,322,279,224,281
1745248723.0663168,322,278,224,280
1745248723.1311982,322,277,224,279
1745248723.1839702,325,279,225,282
1745248723.2420406,326,281,227,283
1745248723.2939692,327,282,228,284
1745248723.3344038,328,282,229,284
1745248723.38614,329,282,230,285
1745248723.4287198,329,283,231,285
1745248723.4728756,330,283,229,284
1745248723.5449488,326,283,228,285
1745248723.586583,326,284,227,285
1745248723.632056,326,284,226,286
1745248723.6811118,326,284,227,286
1745248723.7330673,327,284,227,285
1745248723.779427,326,284,227,285
1745248723.8429272,327,283,228,284
1745248723.9049346,327,282,228,284
1745248723.9496434,327,282,229,284
1745248723.9998398,327,282,229,284
1745248724.0452578,328,281,231,283
1745248724.1000278,329,281,231,283
1745248724.1510355,330,281,232,284
1745248724.2018414,330,282,232,285
1745248724.2511842,330,283,234,286
1745248724.3016524,331,284,234,286
1745248724.3565345,332,284,235,286
1745248724.4043245,334,284,235,286
1745248724.449109,333,284,236,286
1745248724.5009298,333,284,236,286
1745248724.5528107,334,284,236,286
1745248724.5957375,334,283,237,286
1745248724.6402218,334,283,237,286
1745248724.6879652,336,284,239,287
1745248724.7428164,336,284,239,286
1745248724.7960079,337,284,239,286
1745248724.850366,337,284,239,287
1745248724.9081693,337,285,240,287
1745248724.959,339,287,241,288
1745248725.010846,339,286,241,288
1745248725.0667517,339,287,242,289
1745248725.107969,339,288,243,289
1745248725.1617846,340,288,243,289
1745248725.2084463,340,288,244,290
1745248725.2592623,341,288,244,289
1745248725.3131387,341,288,244,290
1745248725.3605015,342,288,245,289
1745248725.40925,342,288,244,290
1745248725.4580333,342,289,245,290
1745248725.5131767,341,288,245,290
1745248725.5563753,340,288,244,289
1745248725.6209135,340,288,244,289
1745248725.667406,340,287,244,288
1745248725.7215745,341,286,244,287
1745248725.767438,340,286,243,286
1745248725.8162796,338,285,242,286
1745248725.8599215,338,285,242,286
1745248725.9079983,338,285,241,286
1745248725.955332,338,284,242,286
1745248726.0112295,338,284,243,286
1745248726.0551205,338,285,241,286
1745248726.113437,338,285,241,286
1745248726.161738,338,285,243,286
1745248726.2088296,338,285,242,286
1745248726.2547297,339,286,241,287
1745248726.2995758,339,286,243,287
1745248726.3432333,339,286,244,287
1745248726.390806,341,287,244,289
1745248726.433547,341,288,244,290
1745248726.4863117,342,289,245,290
1745248726.5354545,342,290,248,291
1745248726.5827634,343,290,247,291
1745248726.6248884,343,290,247,291
1745248726.6768396,343,289,246,290
