x,y,timestamp
744.6116942849036,200.7794208120805,1746105331548
732.8833593937043,193.96009054897524,1746105331567
723.5158643013909,188.84787465542826,1746105331587
717.8329378133643,185.46031634228618,1746105331610
716.9036219667325,184.30509967041914,1746105331630
716.8554844919232,183.95537396470434,1746105331648
719.0301642720262,185.52281397242035,1746105331674
711.7432635489774,184.9775198583214,1746105331693
708.5946448361643,186.72498581290284,1746105331716
690.7014809432667,174.66972358619296,1746105331742
685.9031710909932,167.02853933352557,1746105331760
677.5502738801835,159.90325243293117,1746105331777
673.479480275103,154.85306291686942,1746105331795
667.8535594552328,150.30565257608964,1746105331813
669.2417836704244,148.2845713453321,1746105331830
671.8745678963161,147.35997453438398,1746105331848
672.038287894576,146.27425537639328,1746105331874
672.593606351877,145.77889403924019,1746105331894
673.4160225146168,145.7390110447246,1746105331912
674.4030348190262,146.03697635374255,1746105331936
674.948992681721,146.5725567928908,1746105331955
675.5918800349439,147.26233540124215,1746105331972
676.2808481493661,148.0386162682201,1746105331991
672.7889071433655,147.80108710813295,1746105332008
676.9688140312533,149.2832344147617,1746105332033
678.294925415282,150.12021892375662,1746105332052
677.6283505964843,150.63018433599223,1746105332069
677.856878575035,151.10060181349823,1746105332088
678.5943532669587,151.78490437690053,1746105332106
679.2341549287471,152.37789830243878,1746105332130
678.7295839350547,152.61825274271445,1746105332150
678.2885234804113,152.8108299531916,1746105332167
677.911831837351,152.96050203746776,1746105332186
677.5975915003582,153.0725664104774,1746105332205
673.9394677628262,152.3672451645735,1746105332225
670.0596589733427,151.4909770654907,1746105332250
668.1448672991261,151.0070524392484,1746105332268
667.9548514674195,151.13332383530596,1746105332287
663.7476336697529,150.2139900427096,1746105332310
660.2948588894841,149.4475225961486,1746105332329
661.2000844976039,149.60946929224053,1746105332352
663.486156918963,150.04586796456695,1746105332371
665.590601516932,150.44549816960975,1746105332394
662.5047464674149,149.75523872290634,1746105332414
659.405650892019,148.91434615811124,1746105332432
656.8637938300515,148.2176656568899,1746105332456
654.8340732859161,147.6550648219374,1746105332474
661.8998670269548,149.30756079872114,1746105332498
668.0715222982024,150.7531647470969,1746105332518
672.0298237393844,151.72700534162257,1746105332541
674.7841973357006,152.27432580799095,1746105332560
676.4613115604271,152.70715885811813,1746105332579
678.2442835099155,153.3000407505981,1746105332602
681.1609147647265,154.02721788442753,1746105332620
683.4663418988006,154.6026280449957,1746105332644
687.0612468068431,155.30491374244818,1746105332661
687.0320178496053,155.32748831379246,1746105332687
686.5096439366922,155.29154184185356,1746105332704
685.8659907283553,155.21381550746293,1746105332723
696.9360007688883,157.72558930308864,1746105332741
702.2950670940647,158.78173493685017,1746105332758
709.4358865511035,160.39492249084037,1746105332782
715.1660880849907,161.68914388222728,1746105332799
709.4204294508068,160.34104869491276,1746105332817
704.8769802179874,159.35619574702446,1746105332835
700.7348824519901,158.4564546598613,1746105332858
697.0532566666586,157.65520907436007,1746105332876
696.474764520301,157.48188899131682,1746105332901
697.0361351765364,157.596558985637,1746105332918
696.4815088133554,157.43548003384782,1746105332943
701.5095813821068,158.607932489375,1746105332963
709.1984206899411,160.39314115626777,1746105332981
715.6596883538389,161.89369829142262,1746105333009
713.1067976406331,161.29254758516333,1746105333034
710.6629676778753,160.7182395493136,1746105333051
708.6582377691714,160.18651044283135,1746105333075
702.9091477564547,158.9221110230036,1746105333093
701.8808457249897,158.61837172577458,1746105333111
700.5236805936586,158.36962095472808,1746105333128
705.4414082726798,159.4799578350254,1746105333147
711.2590328583693,160.70092735796442,1746105333171
714.6075381949164,161.47136338314786,1746105333188
711.8367496046803,160.79210848626843,1746105333205
711.415832432614,160.70342513228977,1746105333222
708.8758882276478,160.0866206216981,1746105333240
708.7427459275434,160.07200351511415,1746105333258
704.6891162275715,159.27317899355523,1746105333282
702.5417832278534,158.85506095801097,1746105333300
704.4406288056764,159.29766599093037,1746105333325
706.9272781010287,159.95362506778747,1746105333343
711.4385918190784,161.04245970707055,1746105333361
715.0052984092397,161.70180800513148,1746105333378
719.525718291618,162.76349189280722,1746105333395
713.816368932324,161.54213347311742,1746105333414
707.7293810959563,160.19869088088197,1746105333435
703.5401185199191,159.3021814310164,1746105333452
666.2668449076966,150.6972756322202,1746105333477
627.6291909982027,141.83494246316735,1746105333496
595.5121035805927,134.4663597825514,1746105333518
584.4002905004339,131.89505838972914,1746105333536
584.4289942343725,131.9122454641467,1746105333560
586.5419660513164,132.28511150504528,1746105333577
605.1076283471758,136.5699583926705,1746105333603
621.1953809133746,140.20206354892068,1746105333620
636.2676072743111,143.69213426556553,1746105333642
648.5412771671035,146.45520219928505,1746105333659
662.5928513601092,149.5793064060197,1746105333678
676.1228760257311,152.70330903347553,1746105333695
687.1769631656789,155.25923587672398,1746105333712
695.9650216943214,157.2944677006165,1746105333729
698.805935071706,158.07944194314166,1746105333746
696.2874086193464,157.52964679055668,1746105333763
697.6530814258487,157.95149550151035,1746105333781
697.7552855976897,157.9238646740869,1746105333802
701.2907368453394,158.5727626604799,1746105333821
708.3386938586041,160.07603224945507,1746105333844
709.4755733282566,160.21520369960888,1746105333861
708.9320809991236,159.96842811491032,1746105333878
715.9097214495424,161.50067695019953,1746105333895
716.5278699767528,161.68404621364402,1746105333912
721.6190480937458,162.79958447932918,1746105333928
718.0009276470676,162.10037451209385,1746105333946
716.107421934271,161.68338156367247,1746105333968
714.229640237359,161.26917555985173,1746105333986
714.793427857962,161.39689632495293,1746105334003
715.1385779624849,161.47545889435014,1746105334020
717.6641724460776,162.0380684880495,1746105334036
719.7005949910258,162.4915527426454,1746105334060
716.3223621395304,161.79959377003553,1746105334077
712.776840731545,160.91605530198112,1746105334101
709.6925215594797,160.14818946622708,1746105334117
707.0709374004792,159.49615469604583,1746105334135
707.7738711739593,159.7406565614567,1746105334158
709.5072296374469,160.23280415301065,1746105334175
709.9973461284081,160.40445696598618,1746105334197
707.2978403964692,159.7696076398248,1746105334216
707.6328941217323,160.0159592340959,1746105334244
700.907457246292,158.40474965120384,1746105334272
704.6546667100298,159.39619977617687,1746105334295
707.9896845544821,160.27099150221036,1746105334311
710.8882146235418,161.02498657633316,1746105334328
712.8261662285915,161.3981909452044,1746105334351
715.2075066066509,161.95929596337908,1746105334368
716.3703499497624,162.1530649861343,1746105334386
717.7772544169404,162.55177952106325,1746105334402
718.8643961510083,162.60217789508405,1746105334418
719.6723785546837,162.61551941221643,1746105334440
720.2422420385174,162.60097406451646,1746105334455
715.3791939800476,161.51951124183984,1746105334471
711.1397735044269,160.5816061689582,1746105334487
712.2398589906496,160.83376403424072,1746105334504
713.2406828773418,161.0661472409294,1746105334520
714.1285586443325,161.27472123779492,1746105334535
709.9250557529324,160.4105452389767,1746105334559
706.3490920150372,159.67700921045977,1746105334577
702.3312450898236,158.80726718028404,1746105334593
702.9606774735033,158.8787111351494,1746105334610
701.0474642012684,158.45244373278257,1746105334625
704.5266444331896,159.16671578925403,1746105334641
707.6292240724174,159.80633622363894,1746105334657
707.1900866723129,159.84204019164062,1746105334676
705.2483574107027,159.3512070378496,1746105334698
701.7747354011719,158.67355871945932,1746105334716
703.3118305886832,159.15384613618247,1746105334741
704.1882483050814,159.31987225893147,1746105334757
709.4357061748369,160.5163064481298,1746105334783
710.2624587306906,160.7524929028658,1746105334802
710.3786065210656,160.67494617062937,1746105334820
709.1010844255619,160.32921870212283,1746105334839
707.9557510875007,160.02129599666122,1746105334857
707.2151289534152,159.75348752625132,1746105334878
704.2250163630807,159.00245554540086,1746105334903
703.5235963678342,158.89207758430615,1746105334923
702.9850047138503,158.81486577212615,1746105334943
702.8496975110818,158.7651998055997,1746105334964
702.5336675579114,158.7378386320325,1746105334983
702.3188332759031,158.7280289093604,1746105335005
697.7378739278864,157.68465992991725,1746105335027
693.890662698377,156.8079664073371,1746105335048
690.7376357910991,156.08907118171737,1746105335069
681.4171836896128,153.94480769105155,1746105335093
681.8008279106041,153.9978610507497,1746105335118
678.2610321288672,153.33120085814653,1746105335141
682.5850635197298,154.39625543668,1746105335170
686.546858601154,155.36501843098708,1746105335193
689.2990260049072,155.96257021182595,1746105335216
691.7153595513698,156.48447685452703,1746105335238
693.7879886856738,156.92985183469878,1746105335267
695.5247249094442,157.30107385361163,1746105335289
696.944647776523,157.60283796659044,1746105335313
698.0743995608152,157.841363251562,1746105335336
698.9451499723838,158.02374744973054,1746105335365
699.590175850616,158.15745568957712,1746105335387
700.0429908033265,158.24992846456132,1746105335411
705.3087576292602,159.35519900966358,1746105335440
709.6993291962549,160.2760130811125,1746105335462
709.86731070669,160.23897359550514,1746105335484
709.798419653186,160.16252376866808,1746105335508
709.5573822287636,160.06000828486137,1746105335537
715.7419681643229,161.51267096803204,1746105335562
720.8729765365447,162.72334759215684,1746105335589
719.0030894467529,162.39875698233186,1746105335610
717.1468797902933,162.0640497787579,1746105335630
715.3743354487422,161.735139297074,1746105335651
714.2572636048462,161.42354417428257,1746105335672
713.2241965538493,161.13708205135026,1746105335692
712.294091827338,160.88052838323472,1746105335718
714.8793084520352,161.4414027575289,1746105335744
715.2380364821056,161.6555272946808,1746105335771
717.3255269211197,162.08898880479583,1746105335791
719.0519304638938,162.4451083080719,1746105335811
719.6581507496983,162.73001407925778,1746105335833
720.0796224937185,162.95105289336814,1746105335853
720.3479949804158,163.11617993533258,1746105335874
721.2778812257926,163.2334842731651,1746105335895
721.9930115570219,163.31083322113648,1746105335914
719.9039857868793,162.8321656614009,1746105335934
718.3101791091376,162.40616337921668,1746105335954
714.3057895790541,161.51247342466357,1746105335974
715.6124456908937,161.8000140976728,1746105335998
720.4548120055077,162.84503647994538,1746105336018
724.606276072775,163.7415903274661,1746105336039
728.0831292611798,164.49300043766615,1746105336059
732.232768355844,165.36920039402224,1746105336079
736.1276306909288,166.3424359909872,1746105336099
739.2358456154699,167.12664473974004,1746105336125
736.405581798407,166.43158694824766,1746105336147
733.7451328227246,165.78243921336667,1746105336174
731.3154959004522,165.19291349541652,1746105336200
726.7970177322424,164.14731704751085,1746105336222
723.9612299564886,163.51236889207132,1746105336242
720.544840851472,162.72193691191157,1746105336262
718.247037476153,162.3318623847755,1746105336284
716.4219393733106,162.0307278948033,1746105336305
715.018161643362,161.80719042091806,1746105336324
716.3366079719248,162.17325319846896,1746105336345
720.2309717248263,163.03936049180982,1746105336365
725.7456004850446,164.31957727949145,1746105336389
723.9179583703817,163.84023586231618,1746105336409
723.3413831699631,163.67514269566024,1746105336427
725.9636337798489,164.31168004160196,1746105336447
723.2056434747586,163.53990006246602,1746105336467
724.4688129638625,163.65463018334773,1746105336487
724.2326977364021,163.49129407091306,1746105336506
724.0095242886114,163.35123575773773,1746105336525
719.8788536796825,162.44873442966042,1746105336546
714.2646795879007,161.16193735264028,1746105336567
709.5545277176648,160.08661124845486,1746105336587
705.6984701804384,159.21002724105216,1746105336608
709.1689573739894,160.08526987190072,1746105336632
710.5264767968954,160.36313893304538,1746105336650
713.656982697515,161.15660934928604,1746105336670
715.1090807909746,161.59337393362784,1746105336694
716.3749694386374,161.9715748390106,1746105336712
718.2383926579599,162.55327685215843,1746105336732
721.3731854442628,163.30179685967218,1746105336756
723.9897955016261,163.92171469456687,1746105336775
726.1201401892151,164.42211958693315,1746105336794
741.1551047308824,187.3229336888029,1746105336821
753.7945708807827,206.75372820609226,1746105336840
764.1645607758581,222.8525934600815,1746105336859
792.6009969859093,230.8807304342917,1746105336882
813.5299430115958,236.06687250769312,1746105336906
832.9250219880606,240.4007602171834,1746105336929
856.5733119637877,231.48971492811287,1746105336953
875.3173939826481,223.14765378626626,1746105336970
962.4578945356948,201.94650595284864,1746105336990
1020.764861327664,181.02368699741143,1746105337010
1051.2398908185662,169.11450430007721,1746105337029
1136.2819139593344,138.50768362111592,1746105337050
1205.1585377195463,113.07739546983032,1746105337070
1166.981431484594,129.90357245387656,1746105337091
1129.6813715694618,145.50037579622293,1746105337119
1109.1638159553838,140.98883473986396,1746105337147
1066.1186429886836,146.47795880825103,1746105337174
1030.269779379008,146.34705957377403,1746105337192
985.8076796685161,165.6201290183968,1746105337213
977.388949508302,169.67910721061068,1746105337233
957.4295329952641,177.71660367179962,1746105337256
939.7194774198346,171.81223531902512,1746105337276
935.388410681643,163.89217545747198,1746105337297
923.2050244358667,159.63607818477698,1746105337319
892.463224815023,160.74381471715407,1746105337340
867.4502796233995,168.57483484635816,1746105337361
877.7566828169977,170.83533561087137,1746105337381
902.8459135618386,158.79776060972443,1746105337404
953.9455112731044,147.1436901936538,1746105337425
1046.1721402518513,113.26627194407926,1746105337449
1079.7478806136621,97.05833413544823,1746105337470
1068.2362875281765,95.35353668830749,1746105337493
1074.1171571921268,93.82667727281732,1746105337516
1132.727288282103,79.7702963527983,1746105337540
1143.1311264569122,76.15971495572815,1746105337563
1172.7686381748433,68.72885814646727,1746105337588
1180.706895106573,73.9447507812886,1746105337611
1188.5943969383302,73.68860434899092,1746105337644
1193.2446086434416,74.06670538500344,1746105337671
1151.3504672370104,92.43374165649239,1746105337697
1197.5566593752467,85.17968851679608,1746105337721
1200.7928926414388,82.9899563584969,1746105337746
1168.1354226512003,96.73632743372615,1746105337773
1139.1450190987703,108.5995896374784,1746105337798
1135.9959199132368,110.2271761427434,1746105337823
1133.3937522270444,111.34050996535639,1746105337846
1037.8621575458444,133.75335535764407,1746105337869
1003.9074881071529,139.22098775092203,1746105337899
943.5431315188513,153.49580263444705,1746105337921
956.8320967512167,150.91210657243653,1746105337943
970.8904008910987,147.97765103501328,1746105337965
873.2023149919671,166.10038392852553,1746105337990
883.3245785377324,164.04905020976662,1746105338013
907.9928949300327,157.69519912060866,1746105338035
843.6394691972182,170.5924398510892,1746105338058
818.2584086959707,170.99305051961514,1746105338079
803.5630188059273,173.4307517171925,1746105338102
754.3044502793231,181.8597247455549,1746105338128
750.6515832251731,181.2750636642808,1746105338155
726.0456451525906,182.8949211890419,1746105338177
748.6915436128841,171.03258794752904,1746105338200
756.846284005847,168.68293977348785,1746105338223
719.7261037294359,173.89283101964335,1746105338245
689.5181510519822,178.2586356489975,1746105338267
671.8919875110652,183.92205405792987,1746105338291
679.5993613505531,186.1867229878894,1746105338313
633.7198817841368,193.60924971691486,1746105338334
615.3984161613994,196.51873963152377,1746105338364
598.0097419395452,198.90790618071136,1746105338385
547.1182282620761,207.13930948367025,1746105338408
509.0757756750219,212.75840847410456,1746105338430
467.0609293316202,216.32940256603246,1746105338450
426.88859455361836,221.79207548941298,1746105338473
416.0402443212884,224.15971094764322,1746105338494
384.2588759670659,227.53526262394362,1746105338525
375.4501744830229,226.8257782142008,1746105338550
355.10398326358643,228.41092187527164,1746105338579
347.3989274726665,230.4532781406862,1746105338605
343.5574407363545,231.863864346714,1746105338634
342.7205754397976,232.7521253107782,1746105338661
356.9597066528167,227.461580685629,1746105338689
370.8821372822133,222.705119283955,1746105338716
393.9645703164166,218.79319789210146,1746105338745
412.3614055820056,218.57844447716175,1746105338772
424.68243678098787,214.77243495953383,1746105338800
420.2204369094158,218.1184068034209,1746105338828
413.58686070316617,217.91883803277716,1746105338856
418.5646940139908,219.08335067664683,1746105338884
434.0660523628834,218.78967683482674,1746105338912
404.51086175791227,219.3267471093295,1746105338941
379.0641732411106,219.78956834067034,1746105338966
386.1874017718237,222.53476845125496,1746105338997
392.8656627324838,224.85734848253242,1746105339023
386.9113177702286,223.89687688205106,1746105339053
394.6458012226828,220.63816885152252,1746105339078
390.2651305756245,219.64281086434832,1746105339103
376.45645831560677,219.85012702172074,1746105339126
368.56042971916304,218.74012398848012,1746105339157
370.8701630153753,218.33549099562853,1746105339181
381.14571607674185,214.35929419236902,1746105339212
387.0914560306935,211.7983801155996,1746105339235
391.22317309283414,206.31510567191802,1746105339256
390.81436763616347,206.48993769541036,1746105339279
400.3466201254478,205.26703451905516,1746105339306
411.01802141818297,194.7093684286862,1746105339332
414.1285697598319,186.9428827625386,1746105339356
411.185380573801,179.08613132160696,1746105339377
410.16347450109436,177.77948952170524,1746105339402
418.72972880877944,175.83200374819728,1746105339429
425.81771128576383,173.29041875257488,1746105339462
438.86174571110627,158.69682701470674,1746105339484
471.8141372296528,142.21716619549875,1746105339507
499.2804094998314,128.77379746925754,1746105339531
479.7316145399131,137.2108785223942,1746105339554
494.76006714415246,127.4571251788662,1746105339575
473.7590836937074,137.55986965922784,1746105339598
500.7767310749663,121.69365916570167,1746105339629
530.113043560918,120.90617649607695,1746105339654
534.0711113735965,109.06605922557003,1746105339678
539.378115398675,114.70966505233072,1746105339700
543.5907304542154,101.57338265815778,1746105339722
561.865735138899,91.3851094406919,1746105339746
566.2654083382641,82.28597560028204,1746105339769
585.6590459888095,77.85719018206625,1746105339794
583.8657870462443,78.49516497893593,1746105339816
633.7670442842511,74.24294940886084,1746105339836
675.2145125566067,71.21292203046832,1746105339859
668.9956529116658,76.2719079881169,1746105339882
703.7286039016643,77.96506052330022,1746105339907
736.7961371062967,76.89232955610949,1746105339929
779.8939180370115,78.8804255554355,1746105339951
814.2526021399924,80.82852240202935,1746105339982
871.9431439544287,85.02541761103345,1746105340006
885.6893438100117,81.6507514496867,1746105340029
875.1430441552474,78.29301436503235,1746105340053
898.6657273230439,80.23611620713845,1746105340078
899.976643133454,82.01799811977725,1746105340100
929.2290165840213,89.62994231039383,1746105340123
947.5162079744283,91.16343485365275,1746105340149
960.7588990689297,92.36836088171377,1746105340171
1015.2929212792209,104.53719736878442,1746105340196
1026.0046768642446,110.05702446160217,1746105340219
1054.8754755179673,113.92351982987432,1746105340241
1091.5650377380566,123.4035101112445,1746105340265
1088.728465654032,123.50967509216821,1746105340288
1117.498840187479,132.030587488164,1746105340311
1156.080174164816,139.13673141084968,1746105340334
1155.4999827805755,145.74156221273762,1746105340365
1167.1562738265823,153.7051340652448,1746105340387
1189.120101933149,163.31562492617024,1746105340409
1205.608087915465,170.87388588192883,1746105340431
1194.8914568666717,172.69158449399532,1746105340454
1196.4397233416566,171.17499641286906,1746105340479
1196.0989094776194,169.25573880827957,1746105340509
1207.463267885439,168.16217319001592,1746105340534
1181.1045602369113,169.18870097339874,1746105340563
1165.592508131246,169.74091417851142,1746105340587
1169.0921047370045,167.04207646792523,1746105340612
1171.8306469326208,164.49306280866398,1746105340634
1188.0320140222823,163.46431826207018,1746105340664
1201.5374828014733,162.48825466827415,1746105340687
1186.0830035595816,160.54286278415447,1746105340713
1206.5782510774065,160.15594875740524,1746105340743
1221.6139164319163,160.8713921770797,1746105340771
1230.920758980719,160.96049587013687,1746105340800
1240.9513189802642,158.67230635197154,1746105340828
1251.8163289439522,156.98027781111114,1746105340856
1235.0759174521088,157.14370527258575,1746105340884
1234.8579858528142,155.2441188035414,1746105340914
1192.5729825668775,153.9352225858247,1746105340940
1172.708451097694,151.845294148054,1746105340966
1139.703018487376,151.19685957385968,1746105340995
1098.162762010788,148.91788336531866,1746105341022
1073.121305181678,146.556644146571,1746105341051
1082.2695980538567,148.07488623366183,1746105341081
1091.8664498618596,149.50986224380128,1746105341105
1103.5079180455643,149.25613361446437,1746105341132
1118.6083608175818,152.5007382393488,1746105341161
1138.391937040411,153.7419051702739,1746105341190
1132.2249679786348,152.6935431386619,1746105341218
1136.5939886731817,151.77317805387304,1746105341244
1155.5309793020292,151.7689661563145,1746105341267
1190.1737548025385,151.77501324664806,1746105341290
1205.1368439991238,152.83530043034605,1746105341314
1066.2165003393702,151.9114245634805,1746105341343
1065.6817225595912,151.1139622245413,1746105341371
1093.1606937175677,151.22661304087796,1746105341394
1057.6038955871684,145.58244999047156,1746105341418
1085.0564917301165,146.55591254640217,1746105341449
1065.8145851368956,145.65827591144583,1746105341473
1066.1785867017002,147.32502300949068,1746105341499
1096.2845430250943,148.29663644294175,1746105341522
1169.613417250267,149.68418219315532,1746105341553
1124.9234700862578,151.66479977881605,1746105341575
1181.2408327716573,152.55330932264826,1746105341598
1184.3396639574887,152.7431565616706,1746105341628
1206.9815315853205,152.3304091335645,1746105341652
1216.5276127910743,152.19505338581737,1746105341683
1231.4696748294418,152.57121287433108,1746105341706
1227.9999470535633,152.34246279229453,1746105341728
1256.4499179004308,152.38210294521585,1746105341752
1267.5367257796636,152.91967714851262,1746105341779
1217.2166513289903,153.62109712561448,1746105341808
1236.4204344810473,153.14668152586012,1746105341836
1224.9629014996235,152.4496266113167,1746105341859
1236.3661111938882,151.57619628123592,1746105341881
1262.7733399702659,151.61444209993508,1746105341902
1284.7749766133643,151.6579588900502,1746105341931
1300.558273053787,151.96536884191485,1746105341955
1312.9019356533065,152.2333272757411,1746105341976
1264.1137150728457,160.83678619192244,1746105341998
1199.708473273907,159.2474596129347,1746105342021
1156.7993397838393,158.7941340082071,1746105342050
1094.5484572632151,152.28937336804944,1746105342075
1039.7363407644532,153.74956107833052,1746105342097
977.6782636133574,190.63046888749224,1746105342116
942.4892680861449,210.7409339521301,1746105342143
871.862668902429,266.4821575532832,1746105342171
816.1915167697492,318.5016968527285,1746105342194
830.1580920078484,290.38181143179327,1746105342217
782.7052453349608,325.68247270564126,1746105342241
768.2262648613427,344.79171101924726,1746105342264
757.9548592662117,349.76309169699437,1746105342286
701.7148778057843,392.92451633906006,1746105342309
653.4104902508593,433.9431814657258,1746105342331
618.8674976000563,445.1844878359978,1746105342354
641.5678724282711,448.8056270636047,1746105342377
614.5131929482077,457.13475976653325,1746105342399
634.4839804156938,438.0900321734557,1746105342422
654.4006589559867,420.0232867557475,1746105342445
577.4344185659712,440.0363073006436,1746105342470
563.7521889957491,436.6468982027031,1746105342493
487.95100099562535,446.3811934940008,1746105342526
486.12412807218556,444.44757189729864,1746105342547
521.1407633243487,426.00651315400114,1746105342570
443.0540357423298,426.40750783585037,1746105342595
459.3798174278042,413.66463817933953,1746105342619
462.7859647014766,403.12906237044916,1746105342642
467.58391780326434,411.4703919860683,1746105342668
473.4413390381381,418.7592961560728,1746105342693
401.3308524171456,406.3997611726694,1746105342718
385.6381530636126,404.9531951769545,1746105342743
328.6611923670278,391.2845857067448,1746105342775
282.3296462877639,379.7949700103628,1746105342798
260.35027958164017,350.73993450004934,1746105342831
244.78337719464818,326.52534993524927,1746105342856
169.13598081842656,303.7033275564659,1746105342884
92.99751649718942,290.1901026039025,1746105342908
95.81259905340855,267.00088922005364,1746105342936
105.231949047625,253.402949792756,1746105342961
121.64387966420153,232.43473603359172,1746105342990
129.67141226380733,242.8802951168806,1746105343016
159.15664072263226,218.11724217080717,1746105343045
180.23367111007917,217.69238263540763,1746105343072
221.92405202951522,192.1216106735127,1746105343100
257.8582903544583,171.65323624452955,1746105343128
292.56807984089903,160.99758430052108,1746105343159
315.7263892791428,154.3520392597342,1746105343193
329.39158848815777,144.50617301514825,1746105343222
391.84964787283604,129.19862187728768,1746105343256
427.47081495357975,122.02187350885008,1746105343286
493.36525293799934,107.4111298967268,1746105343319
496.0195885046662,118.57742589751753,1746105343357
540.2449873263887,115.32052097490497,1746105343387
492.01899585689074,135.26075875982195,1746105343416
510.66783575772837,134.52022279760703,1746105343456
531.9754526578416,141.63792658544673,1746105343487
613.35276174178,131.30596037207278,1746105343523
682.9070188192368,126.11726267609158,1746105343566
738.9771290676366,122.0441374120965,1746105343593
787.0576328255083,119.74122033290607,1746105343624
823.7805434614445,118.17019361732176,1746105343653
902.4848332201403,115.10795545526389,1746105343686
965.0891036016035,112.84290740570992,1746105343716
1012.0173124142916,108.90063685523198,1746105343746
1074.8893052322046,113.72699477390259,1746105343777
1112.0617734888178,115.03220134506566,1746105343806
1127.6465530535222,117.13640322897169,1746105343842
1123.258622319024,118.03390042385963,1746105343872
1177.8137320385958,131.7179178359868,1746105343902
1188.267643621518,132.1627382882405,1746105343937
1198.6018373869092,133.93614658215228,1746105343964
